lnSa,lnSaRatio,lnDs,lnSDR1,lnSDR2,lnSDR3,lnSDR4,lnSDR5,lnSDR6,lnSDR7,lnSDR8,lnSDR9,lnSDR10,lnSDR11,lnSDR12,lnPFA1,lnPFA2,lnPFA3,lnPFA4,lnPFA5,lnPFA6,lnPFA7,lnPFA8,lnPFA9,lnPFA10,lnPFA11,lnPFA12
-0.46203546,0.773925164,1.034962262,-2.731921364,-2.708944101,-2.961116377,-3.649389546,-4.035819083,-4.473422884,-4.625986347,-4.624692513,-4.771864881,-5.12433885,-5.722537251,-6.445972851,-0.206623803,-0.491260865,-0.676931276,-0.885790669,-0.896931296,-0.83235864,-0.948980629,-1.1501428,-1.290828793,-1.384995026,-1.361400887,-1.130033197
-0.446287103,0.773925164,1.034962262,-2.628971958,-2.588653801,-2.8503946,-3.641545588,-4.034659676,-4.475247798,-4.622727416,-4.623341285,-4.778657282,-5.138655615,-5.730356456,-6.439609625,-0.18711625,-0.476028477,-0.565414099,-0.863838111,-0.882617773,-0.829243744,-0.939962918,-1.143668174,-1.25653464,-1.385448307,-1.347811074,-1.123615362
-2.302585093,0.831405462,1.5518088,-5.675483689,-5.537867269,-5.598409459,-5.656367541,-5.686429905,-5.755333697,-5.762660248,-5.833825103,-5.939301031,-6.06848383,-6.243249372,-6.591879413,-1.386717138,-1.402371102,-1.358611675,-1.366280493,-1.531137204,-1.774695323,-1.689995621,-1.800358888,-1.338622224,-1.481497425,-1.739764321,-1.24262802
-1.609437912,0.831405462,1.5518088,-4.823812632,-4.480601337,-4.654982472,-5.128429455,-5.474866019,-5.364247789,-5.208809442,-5.156366517,-5.248971167,-5.463168425,-5.773872376,-6.289094604,-0.696888956,-0.721576499,-0.70728971,-0.721437945,-0.903622032,-1.092508192,-0.998489242,-1.119862117,-1.001199357,-0.882016936,-1.3784557,-0.943722622
-1.203972804,0.831405462,1.5518088,-4.449175493,-4.145374733,-4.166354122,-4.314652139,-4.653376671,-5.007059196,-4.877985978,-4.905279828,-4.957752089,-5.240888434,-5.649802941,-6.224719042,-0.275565497,-0.455409785,-0.448324757,-0.500912049,-0.71136443,-0.756351533,-0.644714747,-0.847022494,-0.712821456,-0.736708614,-1.272253679,-0.765915624
-0.916290732,0.831405462,1.5518088,-4.432680134,-4.052999185,-4.009641347,-4.129526243,-4.372630913,-4.700734398,-4.703177801,-4.718950493,-4.845804564,-5.033941281,-5.41213129,-6.125764235,-0.00236228,-0.255328467,-0.339910931,-0.416622695,-0.603352406,-0.598586027,-0.543950477,-0.733580751,-0.60700988,-0.704708184,-1.213828691,-0.691103169
-0.693147181,0.831405462,1.5518088,-4.127632509,-3.841979353,-3.810224827,-3.944169202,-4.224858797,-4.5727514,-4.600819663,-4.656690875,-4.739488174,-4.909487188,-5.216479348,-5.884380318,0.146822305,-0.034761981,-0.229652646,-0.29542674,-0.389222445,-0.537261965,-0.587609524,-0.636619487,-0.562014415,-0.565970435,-1.215242142,-0.693597942
-0.510825624,0.831405462,1.5518088,-3.846666069,-3.646452348,-3.602026756,-3.744535938,-4.159644974,-4.452457683,-4.546825809,-4.664274963,-4.782200964,-4.961283859,-5.299918648,-5.876893776,0.309218117,-0.013672427,-0.269178676,-0.408044189,-0.43268938,-0.673258224,-0.619659892,-0.648437802,-0.627337129,-0.568820806,-1.070790043,-0.787261495
-0.356674944,0.831405462,1.5518088,-3.657097881,-3.464645298,-3.442600795,-3.67063883,-4.143419267,-4.414963135,-4.605881439,-4.743862301,-4.849365019,-5.006752841,-5.382362239,-5.988177954,0.345276375,-0.025247416,-0.39304067,-0.472453663,-0.647803954,-0.807242386,-0.603068339,-0.68562311,-0.717009007,-0.615553229,-1.016856865,-0.848400947
-0.223143551,0.831405462,1.5518088,-3.508329466,-3.323805878,-3.355724141,-3.652196574,-4.1648078,-4.406261952,-4.691920506,-4.841196363,-4.924981588,-5.031386621,-5.345893368,-6.012994666,0.56138726,0.037016784,-0.29233763,-0.410262925,-0.656899425,-0.823213978,-0.620232801,-0.689434836,-0.746003877,-0.610175291,-0.987471308,-0.867389574
-0.105360516,0.831405462,1.5518088,-3.344728205,-3.215533915,-3.342680391,-3.679868178,-4.070292155,-4.363157777,-4.719880946,-4.911681759,-4.986796705,-5.079287866,-5.322351896,-5.918574745,0.71977978,0.099879321,-0.308320065,-0.326861485,-0.679043532,-0.796506764,-0.628361022,-0.700274306,-0.829677108,-0.646369375,-0.988688773,-0.834259685
0,0.831405462,1.5518088,-3.148354455,-3.08948267,-3.345048644,-3.738187352,-3.990979636,-4.331325916,-4.7563001,-4.96472642,-4.993502404,-5.080628666,-5.285503812,-5.760368699,0.90556258,0.070305659,-0.200639041,-0.294595321,-0.638599152,-0.765470044,-0.625815361,-0.685720797,-0.843650889,-0.654464535,-1.052816205,-0.866163293
0.09531018,0.831405462,1.5518088,-2.803382831,-2.863545034,-3.273413851,-3.639735067,-3.989152461,-4.357794616,-4.795388037,-4.982028887,-5.024003248,-5.081517091,-5.243431533,-5.575051586,0.987711113,0.177049981,-0.099166609,-0.281111287,-0.567179937,-0.709588253,-0.646938013,-0.652876075,-0.81118666,-0.655855887,-0.983689248,-0.792677076
0.104360015,0.831405462,1.5518088,-2.665647536,-2.714049662,-3.158670114,-3.631188071,-3.989995358,-4.356561638,-4.791784142,-4.983591302,-5.029573495,-5.081032544,-5.238792644,-5.557637469,1.008190427,0.174395034,-0.102765251,-0.276726164,-0.556197654,-0.70508031,-0.632077178,-0.631911504,-0.825541099,-0.649394288,-0.984035631,-0.782362015
-2.302585093,0.773411967,2.171336806,-5.626685332,-5.410149892,-5.452399049,-5.582637098,-5.654572399,-5.675472024,-5.532979503,-5.426416683,-5.586316823,-5.90425619,-6.181289383,-6.623132883,-1.766343181,-1.821988004,-1.914813367,-2.000412559,-1.808903256,-1.696904293,-1.820973047,-1.897973322,-1.620997604,-1.639107082,-1.67912755,-1.465067393
-1.609437912,0.773411967,2.171336806,-5.594453743,-5.37594599,-5.165413671,-4.969950749,-4.9363598,-5.144352418,-5.148470793,-5.048061498,-5.130879356,-5.4916934,-6.143697733,-6.559043961,-1.066868204,-1.184319155,-1.258556721,-1.18819531,-1.20179095,-1.264987082,-1.428902892,-1.457436282,-1.44841116,-1.091188475,-1.264409131,-1.205182202
-1.203972804,0.773411967,2.171336806,-4.904806088,-4.786001654,-4.777457851,-4.78152319,-5.00403413,-5.372956865,-5.37971399,-5.146363956,-5.110076696,-5.239033879,-5.658137251,-6.262318346,-0.737737165,-0.774548836,-0.828027764,-1.031563809,-1.005827014,-1.191856227,-1.281894678,-1.26142378,-1.402457435,-1.3963065,-1.051384748,-1.055417354
-0.916290732,0.773411967,2.171336806,-4.437657745,-4.3034225,-4.32049513,-4.423415456,-4.615113457,-4.81657046,-5.034486486,-5.012970017,-5.024699736,-5.068916632,-5.347049732,-6.099366066,-0.417271122,-0.608865071,-0.721699082,-0.878294795,-0.989426929,-0.904152833,-1.048564915,-1.187303397,-1.237311859,-1.279545533,-1.238303138,-0.97437512
-0.693147181,0.773411967,2.171336806,-3.867551678,-3.833110167,-3.990406257,-4.171292563,-4.480009984,-4.659217796,-4.740206711,-4.892231118,-4.830000159,-5.03970629,-5.460631611,-6.112570598,-0.267018174,-0.558128291,-0.692624137,-0.823886751,-0.937889845,-0.973387444,-1.021032717,-1.01128045,-1.103738067,-1.105535969,-1.151100425,-0.966991228
-0.510825624,0.773411967,2.171336806,-3.536683827,-3.524433383,-3.782021586,-4.222994176,-4.479974691,-4.698349637,-4.749848042,-4.775421285,-4.796852619,-4.874262131,-5.077283239,-5.860773184,0.028003592,-0.53965828,-0.581313489,-0.816071616,-0.793799238,-0.911169189,-0.868463031,-1.110839024,-1.184158327,-1.135339145,-1.137210972,-0.915216459
-0.356674944,0.773411967,2.171336806,-3.229729514,-3.217005076,-3.603913501,-4.234551904,-4.570623842,-4.736320416,-4.564940367,-4.497823644,-4.582645776,-4.823530197,-4.903118106,-5.610081771,0.22065613,-0.39353193,-0.281505898,-0.685911057,-0.702441731,-0.680950432,-0.702525389,-0.80495162,-0.958958457,-1.180036422,-1.123926112,-0.924750397
-0.342490309,0.773411967,2.171336806,-3.168655731,-3.170890747,-3.583474939,-4.232738041,-4.57774959,-4.747366439,-4.553498463,-4.482855213,-4.561555295,-4.812420703,-4.890874216,-5.59499444,0.234059154,-0.31283564,-0.5142936,-0.690400374,-0.694961828,-0.695408217,-0.699700593,-0.806748994,-0.96121116,-1.174119841,-1.10682776,-0.917087474
-0.328504067,0.773411967,2.171336806,-3.10081505,-3.120477237,-3.562934264,-4.23885486,-4.572925673,-4.759319532,-4.542336242,-4.480054103,-4.555999142,-4.806736949,-4.885118243,-5.577869907,0.235310619,-0.380317769,-0.323867219,-0.695122713,-0.691940966,-0.678926068,-0.7006761,-0.784419939,-0.933967415,-1.161538021,-1.096369274,-0.906503251
-0.314710745,0.773411967,2.171336806,-3.012457361,-3.057999243,-3.534655634,-4.223076064,-4.564517806,-4.771306238,-4.536054655,-4.477357615,-4.5581244,-4.76405338,-4.875924347,-5.566081786,0.227039604,-0.363681339,-0.629152708,-0.669092797,-0.688991105,-0.690844731,-0.68296352,-0.763256226,-0.908383717,-1.132771088,-1.110854756,-0.886657753
-0.301105093,0.773411967,2.171336806,-2.689541057,-2.757443197,-3.280134398,-4.206998275,-4.555332951,-4.783463467,-4.5319569,-4.493762988,-4.595170351,-4.707869801,-4.869652793,-5.549366687,0.225407756,-0.32564118,-0.380776286,-0.647957427,-0.677522666,-0.67202503,-0.672207629,-0.754080709,-0.899697743,-1.119179776,-1.076694192,-0.860740131
-2.302585093,0.804932326,2.776331709,-5.639681549,-5.453505584,-5.52370343,-5.619649988,-5.731635802,-5.875175961,-5.833391285,-5.691528858,-5.661441634,-5.845848469,-6.171548609,-6.672572491,-1.773293871,-1.618912858,-1.564781786,-1.57904588,-1.632693817,-1.703537999,-1.710357813,-1.830878371,-2.087160456,-1.860569205,-1.642999251,-1.42134761
-1.609437912,0.804932326,2.776331709,-5.265027669,-4.961042595,-4.943421604,-5.031804795,-5.272778283,-5.539663077,-5.404883053,-5.026664071,-4.754555737,-4.64275991,-4.813452219,-5.661714856,-1.057667226,-0.99758984,-1.018462002,-1.059062898,-1.059645626,-1.046711564,-1.117198873,-1.210234273,-1.409831569,-1.231553334,-1.175503401,-0.997154483
-1.203972804,0.804932326,2.776331709,-4.929842714,-4.517571482,-4.421299829,-4.497814662,-4.656528746,-4.900361717,-4.910732495,-4.72906813,-4.524530733,-4.483041053,-4.536400006,-4.869779168,-0.707852023,-0.742101306,-0.939485664,-1.01826122,-0.987457403,-0.856370228,-0.717714833,-0.979817938,-1.074780434,-1.076504171,-1.048069858,-0.79613347
-0.916290732,0.804932326,2.776331709,-4.268762237,-4.065471432,-4.073577694,-4.163540311,-4.410286201,-4.700129427,-4.801170471,-4.750856292,-4.626172192,-4.465095249,-4.436829237,-4.880561434,-0.54838666,-0.658939711,-0.712082118,-0.705232345,-0.918877602,-0.767253559,-0.690204094,-0.839678682,-0.804824188,-0.886387494,-1.071152835,-0.709061805
-0.693147181,0.804932326,2.776331709,-3.661147562,-3.610301203,-3.721468764,-3.865335049,-4.130135484,-4.552710572,-4.82227948,-4.699334722,-4.511971324,-4.54471499,-4.559671146,-5.083086639,-0.275848712,-0.423652025,-0.507287902,-0.666194346,-0.734692478,-0.774531978,-0.771530212,-0.708924974,-0.808183409,-0.88256769,-1.008777266,-0.717040838
-0.673344553,0.804932326,2.776331709,-3.594424185,-3.554467449,-3.667916716,-3.841681044,-4.120345681,-4.558105319,-4.826977131,-4.698946942,-4.51053296,-4.540694167,-4.559355874,-5.090708252,-0.253451242,-0.397632614,-0.472540905,-0.64194998,-0.66919394,-0.744606794,-0.74368557,-0.709509268,-0.809916744,-0.875189056,-1.02036427,-0.730290591
-0.653926467,0.804932326,2.776331709,-3.528813731,-3.469695733,-3.587673959,-3.815200334,-4.113851593,-4.563232015,-4.834910448,-4.699633624,-4.510423801,-4.535289709,-4.555570825,-5.09080576,-0.249534462,-0.37995035,-0.449708515,-0.62866208,-0.71363007,-0.726641559,-0.721560511,-0.694842479,-0.80596007,-0.859736115,-1.001248699,-0.743859938
-0.634878272,0.804932326,2.776331709,-3.445061499,-3.369108772,-3.48009125,-3.759151715,-4.121830874,-4.580838614,-4.861820108,-4.701075543,-4.511251883,-4.529719544,-4.556703884,-5.072762325,-0.222884585,-0.329864744,-0.440899061,-0.64086784,-0.654972978,-0.706570202,-0.688676485,-0.654599097,-0.762561942,-0.806400863,-1.006174067,-0.750777391
-0.616186139,0.804932326,2.776331709,-3.348938953,-3.269222199,-3.394572376,-3.746796744,-4.138352878,-4.580389772,-4.871851656,-4.705852771,-4.514242322,-4.522447994,-4.563548511,-5.054533892,-0.196809846,-0.301101593,-0.443196022,-0.621697862,-0.687784738,-0.668258757,-0.650679299,-0.652080305,-0.769783799,-0.825481968,-0.999206531,-0.748688912
-0.597837001,0.804932326,2.776331709,-3.250428413,-3.185221054,-3.313837815,-3.703233989,-4.131560566,-4.567826233,-4.85811852,-4.711810409,-4.51724173,-4.548487441,-4.593538102,-5.056397597,-0.180052184,-0.287157304,-0.47353433,-0.62703647,-0.637167912,-0.706927265,-0.676691761,-0.703289086,-0.758030403,-0.817836294,-0.995849551,-0.741519406
-0.579818495,0.804932326,2.776331709,-3.126118902,-3.07686641,-3.223835604,-3.618230887,-4.084283346,-4.558563356,-4.82612239,-4.720246638,-4.521619791,-4.56731579,-4.650528496,-5.069436704,-0.164055829,-0.295492865,-0.478177843,-0.569314965,-0.666133841,-0.784788884,-0.763172887,-0.757356307,-0.781037661,-0.832263385,-0.996094973,-0.738696293
-0.562118918,0.804932326,2.776331709,-2.827834237,-2.807092386,-3.036185586,-3.681256582,-4.121824706,-4.567941841,-4.877778441,-4.729985389,-4.527366907,-4.562915618,-4.755516445,-5.080546623,-0.145904963,-0.249391537,-0.413320278,-0.578219523,-0.665972511,-0.814818886,-0.79642635,-0.786413867,-0.863911843,-0.847252104,-1.000079222,-0.745523411
-2.302585093,0.792712051,3.342154841,-5.587477865,-5.438683491,-5.531034095,-5.617479098,-5.705380751,-5.791529031,-5.831075083,-5.918429722,-6.037077165,-6.259291706,-6.556464805,-6.98768416,-3.286281278,-3.170548268,-2.966996081,-2.714664885,-2.573287054,-2.464808501,-2.382027536,-2.256586154,-2.159066832,-2.093854154,-2.041873817,-1.985623376
-1.609437912,0.792712051,3.342154841,-5.0572506,-4.781438501,-5.017187211,-5.409718311,-5.600555533,-5.723812748,-5.79891547,-5.906663945,-6.021816544,-6.186535837,-6.439891437,-6.8612439,-2.431396079,-2.26292119,-2.102985113,-2.050717418,-2.100144407,-2.152101916,-2.066562387,-2.15954935,-2.085708224,-2.051621812,-1.964665355,-1.781830681
-1.203972804,0.792712051,3.342154841,-4.727453081,-4.463201984,-4.67008958,-5.075308224,-5.471476229,-5.735078114,-5.709650659,-5.747214121,-5.833579136,-6.051860195,-6.319113424,-6.736385137,-2.05802223,-1.841444437,-1.839232319,-1.907389234,-1.997779678,-1.856568632,-1.840809339,-1.927300647,-1.90569676,-1.925655895,-1.793650925,-1.574816297
-0.916290732,0.792712051,3.342154841,-4.558382024,-4.310755826,-4.422690308,-4.691820174,-5.081837569,-5.494067079,-5.513155503,-5.585404949,-5.716138497,-5.915366842,-6.177254512,-6.613475023,-1.898396806,-1.743183928,-1.795315123,-1.837713102,-1.83084282,-1.692032978,-1.577663721,-1.668134597,-1.79407606,-1.803399601,-1.705181233,-1.467615104
-0.693147181,0.792712051,3.342154841,-4.598085343,-4.230164285,-4.223246686,-4.382346686,-4.666282051,-5.013066246,-5.139030755,-5.229468772,-5.423146165,-5.740777427,-6.043166346,-6.498191914,-1.706897126,-1.702869517,-1.649700246,-1.614564993,-1.65434886,-1.484451894,-1.448998908,-1.529532682,-1.649938906,-1.676994364,-1.581412912,-1.313601531
-0.510825624,0.792712051,3.342154841,-4.516829693,-4.14530528,-4.123812509,-4.242877054,-4.471531299,-4.754926203,-4.845017471,-4.964444219,-5.151927006,-5.533844782,-5.883913233,-6.37405528,-1.527337674,-1.492467892,-1.467378012,-1.432238229,-1.453276822,-1.300413729,-1.401542899,-1.359773236,-1.425973093,-1.527794669,-1.544227028,-1.176544432
-0.356674944,0.792712051,3.342154841,-4.331158631,-3.935204635,-3.878491522,-3.985083065,-4.165941536,-4.329730244,-4.364878508,-4.48522948,-4.856947293,-5.304218745,-5.738895795,-6.248009775,-1.336865532,-1.358710436,-1.312888897,-1.27808476,-1.317868687,-1.1202511,-1.416168985,-1.205623132,-1.288731063,-1.416981623,-1.455799075,-1.089185225
-0.223143551,0.792712051,3.342154841,-4.2105773,-3.863466202,-3.752897577,-3.706310496,-3.709951927,-3.750410236,-3.689835911,-3.722328694,-4.031397932,-5.080562709,-5.625555568,-6.153244926,-1.177031736,-1.245656705,-1.216849974,-1.148295626,-1.187609106,-0.981088287,-1.26540011,-1.07329448,-1.211642649,-1.333282781,-1.398567242,-1.004885618
-0.210721031,0.792712051,3.342154841,-4.206561865,-3.87100583,-3.769209203,-3.713262315,-3.685748361,-3.683684969,-3.639445688,-3.696045066,-3.956199579,-5.062823199,-5.613017153,-6.145291946,-1.162357547,-1.229682511,-1.208584994,-1.136694256,-1.175847492,-0.966391974,-1.259368523,-1.061171295,-1.21693743,-1.336224814,-1.375095966,-1.001460196
-0.198450939,0.792712051,3.342154841,-4.198332687,-3.875623576,-3.782170873,-3.717155479,-3.659627495,-3.618540289,-3.542914184,-3.582467491,-3.877689214,-5.045408432,-5.601763034,-6.141339049,-1.148058846,-1.236482084,-1.200525417,-1.125249875,-1.164181126,-0.952425302,-1.2504476,-1.048845801,-1.224416922,-1.333135415,-1.422587647,-1.002412486
-0.186329578,0.792712051,3.342154841,-4.190038616,-3.87756844,-3.788947334,-3.714693796,-3.632881046,-3.56318116,-3.468065013,-3.494240733,-3.808686036,-5.030760453,-5.588998599,-6.13405629,-1.134001965,-1.216508968,-1.192607096,-1.114061238,-1.152526279,-0.93786338,-0.993167862,1.056595302,-1.196601268,-1.330368974,-1.316611751,-1.00360589
-0.174353387,0.792712051,3.342154841,-4.176418331,-3.876192648,-3.791567987,-3.708225386,-3.608948753,-3.520886733,-3.412245185,-3.429596856,-3.748799324,-5.014510794,-5.576249788,-6.128168968,-1.120211401,-1.200026531,-1.185157573,-1.103082248,-1.141046241,-0.92284545,-1.225580737,-1.024323958,-1.18456468,-1.317868687,-1.413047398,-0.996101986
-2.302585093,0.796359331,3.932021692,-5.65158384,-5.488521913,-5.53464748,-5.614997172,-5.729183363,-5.839244873,-5.883493043,-5.967740208,-6.039819006,-6.226427675,-6.477343932,-6.889905538,-2.389107782,-2.232665777,-2.069742038,-1.99365789,-2.049194487,-2.125580681,-2.265084223,-2.089464145,-1.990077756,-2.051861652,-1.929975367,-1.806304522
-1.609437912,0.796359331,3.932021692,-4.930415679,-4.6562635,-4.72239975,-4.902119063,-5.192216525,-5.507166078,-5.584065311,-5.527224998,-5.716594195,-5.913603911,-6.163563335,-6.599271079,-1.808135247,-1.827952849,-1.740915695,-1.754766146,-1.693777154,-1.666840425,-1.73868501,-1.758114311,-1.785588956,-1.761680286,-1.654077999,-1.386047824
-1.203972804,0.796359331,3.932021692,-4.400630621,-4.230838052,-4.315273069,-4.492332693,-4.729432668,-5.021393456,-5.219541307,-5.207685385,-5.34131673,-5.636456592,-5.935810375,-6.490427478,-1.273456046,-1.362358316,-1.502689081,-1.440591658,-1.554677766,-1.409440257,-1.40117059,-1.524251561,-1.554633631,-1.498010753,-1.426447496,-1.302478969
-0.916290732,0.796359331,3.932021692,-4.123330629,-3.934866953,-4.031916391,-4.230810542,-4.432688549,-4.711890515,-4.962429586,-5.086903136,-5.150188783,-5.375933022,-5.778859532,-6.400076602,-1.069966691,-1.193811364,-1.242313993,-1.337782971,-1.425414879,-1.208550302,-1.299567924,-1.383249015,-1.553009352,-1.274743255,-1.313582264,-1.205017984
-0.693147181,0.796359331,3.932021692,-3.8866282,-3.701296224,-3.772909099,-3.966542551,-4.216573215,-4.465164795,-4.741335903,-4.987438434,-5.067442181,-5.230142963,-5.69122663,-6.328930878,-0.807039195,-0.920625418,-0.995281803,-1.099576234,-1.132433465,-0.995183707,-1.115466818,-1.180753156,-1.523219823,-1.247133932,-1.422865927,-1.134565617
-0.510825624,0.796359331,3.932021692,-3.872158269,-3.643424369,-3.659068257,-3.811897167,-4.009724041,-4.142959342,-4.228125129,-4.467506095,-4.705170648,-4.991488764,-5.457678933,-6.211398255,-0.626692277,-0.652055448,-0.75003688,-0.842020435,-0.885715306,-0.790396561,-0.987638189,-1.055462004,-1.330486539,-1.136783048,-1.413381578,-1.091419878
-0.356674944,0.796359331,3.932021692,-3.637236221,-3.450306747,-3.462812181,-3.620484628,-3.868556511,-4.02142501,-4.016112107,-4.175650067,-4.557437724,-4.869746595,-5.34969698,-6.16599414,-0.433008808,-0.462804533,-0.671791758,-0.942665021,-0.980639338,-0.850678341,-1.113524795,-1.03460567,-1.230196417,-0.940407236,-1.28598153,-1.101234217
-0.342490309,0.796359331,3.932021692,-3.605226042,-3.42300137,-3.434528751,-3.595152345,-3.860033204,-4.018055969,-4.009139816,-4.161998331,-4.540019352,-4.858562915,-5.345140666,-6.166718339,-0.432266294,-0.464492813,-0.691211733,-0.951532839,-0.998165924,-0.882210917,-1.134235439,-1.013946966,-1.23772254,-0.990360852,-1.275262315,-1.1004944
