Sa,SaRatio,Ds,SDR1,SDR2,SDR3,SDDR4,SDR5,SDR6,SDR7,SDR8,SDR9,SDR10,SDR11,SDR12,PFA1,PFA2,PFA3,PFA4,PFA5,PFA6,PFA7,PFA8,PFA9,PFA10,PFA11,PFA12
0.2,2.685646545,15.51,0.00470085,0.00648693,0.00594629,0.00452724,0.00443024,0.003908,0.00400309,0.00366084,0.00422613,0.00410877,0.00277185,0.00152464,0.372248122,0.312432012,0.265672106,0.285975136,0.304452214,0.291323491,0.354579125,0.345078995,0.260826211,0.215151515,0.275229215,0.334270914
0.3,2.685646545,15.51,0.00667024,0.00958491,0.0098954,0.00833087,0.00605129,0.00467209,0.00380184,0.00347833,0.00408655,0.00445611,0.00404033,0.00231119,0.555863766,0.52044289,0.466998187,0.453682984,0.402499352,0.392432012,0.428041958,0.433900544,0.363452473,0.26046361,0.366607097,0.407485107
0.4,2.685646545,15.51,0.00819501,0.0126722,0.0134508,0.0119723,0.00954964,0.0055864,0.00354892,0.00382579,0.00463223,0.00516641,0.00446453,0.00274508,0.749137529,0.68982647,0.621937322,0.545205905,0.58045584,0.440694121,0.424273504,0.415887076,0.341082621,0.282856773,0.302385392,0.417632738
0.5,2.685646545,15.51,0.0138506,0.0168336,0.0169381,0.0149821,0.0114542,0.00645129,0.00380966,0.00339793,0.00409747,0.00587729,0.00603447,0.00328935,0.924149184,0.899741,0.819269619,0.684584305,0.632556333,0.483576794,0.483729604,0.525003885,0.441497021,0.334133644,0.284281274,0.426762497
0.6,2.685646545,15.51,0.017041,0.0191592,0.0181783,0.0155327,0.0119583,0.00715056,0.0049982,0.00445575,0.00463966,0.006119,0.00622491,0.0030208,1.118127428,1.159487179,1.005760166,0.857044807,0.715615126,0.51956488,0.526363636,0.626653717,0.505586636,0.332240352,0.360616421,0.416679617
0.7,2.685646545,15.51,0.0169857,0.0188939,0.017411,0.0146049,0.0119046,0.00796782,0.00617888,0.00601662,0.00551071,0.00631544,0.00619263,0.00328004,1.400528361,1.244268324,1.097780368,0.935506346,0.597614608,0.517795908,0.542053872,0.610616421,0.48954157,0.388013468,0.381869982,0.44038073
0.8,2.685646545,15.51,0.0158491,0.0184436,0.0178967,0.015056,0.0136421,0.0103676,0.00865676,0.00782431,0.00706515,0.00735982,0.00690985,0.00364404,1.37997151,1.28981093,1.144089614,0.94954157,0.601271691,0.577267547,0.570841751,0.550756281,0.47042994,0.421717172,0.373431753,0.440668221
0.9,2.685646545,15.51,0.0227672,0.0231146,0.0195791,0.0168976,0.0150929,0.0116928,0.0101347,0.0089172,0.00818517,0.00808659,0.00747119,0.00393071,1.395819736,1.451934732,1.153527584,0.96006993,0.61031598,0.637034447,0.580828801,0.573527584,0.508549599,0.39998446,0.347189847,0.45981093
0.91,2.685646545,15.51,0.02375,0.0240616,0.0197402,0.0170643,0.0151892,0.0117961,0.0102257,0.00900961,0.008251,0.00815099,0.00754253,0.00397985,1.430722611,1.348660969,1.152455322,0.935187775,0.614765605,0.6198705,0.575503756,0.5902072,0.521144781,0.403006993,0.342320642,0.463221963
0.92,2.685646545,15.51,0.0255721,0.0300952,0.0227774,0.0172237,0.0152254,0.0118219,0.0102581,0.0090536,0.00831104,0.00820206,0.00760288,0.0040269,1.456418026,1.300678581,1.148847449,0.963934214,0.619368039,0.647399637,0.623051023,0.57019943,0.492429422,0.409155659,0.342289562,0.467365967
0.93,2.685646545,15.51,0.0256073,0.0272144,0.0215126,0.0173868,0.0152656,0.0118697,0.0102688,0.00906874,0.00834698,0.00825086,0.00765202,0.00407196,1.463654494,1.225710956,1.130525771,0.95984978,0.621297591,0.638767159,0.605112665,0.607303807,0.523626004,0.398142968,0.334188034,0.471248381
0.94,2.685646545,15.51,0.0270918,0.0327312,0.0265224,0.0177453,0.0153775,0.0119429,0.0102572,0.00905349,0.00836575,0.00828966,0.00769734,0.00411497,1.45015799,1.193763274,1.141240611,0.941250971,0.627016317,0.616032116,0.649031339,0.587314167,0.53006993,0.390922041,0.33977467,0.475622896
0.95,2.685646545,15.51,0.0279375,0.0282391,0.0203689,0.0176677,0.01538,0.0119317,0.0101956,0.00903268,0.008412,0.00834101,0.0077402,0.00416193,1.533569024,1.174708625,1.198023828,0.918790469,0.62987309,0.624713805,0.653789174,0.59953121,0.5103626,0.400870241,0.341890702,0.480888371
0.96,2.685646545,15.51,0.0290895,0.0356366,0.0283424,0.018639,0.0153143,0.0118406,0.0100537,0.00893485,0.00836476,0.00834391,0.00778297,0.00424981,1.511978762,1.124822585,1.238168868,0.918427868,0.628803419,0.621471121,0.616050246,0.562856773,0.514087024,0.401857032,0.34024087,0.484491064
0.1,2.684385914,30.54,0.00392942,0.00432893,0.00397663,0.00353461,0.00309203,0.00265517,0.00266573,0.00240762,0.002095,0.0018549,0.00153681,0.00114633,0.187080031,0.194844341,0.152219373,0.159534836,0.166421134,0.185448329,0.15228231,0.156706812,0.17071251,0.180173789,0.142586636,0.242032375
0.2,2.684385914,30.54,0.00626901,0.00902321,0.00858429,0.00750212,0.00589952,0.00438214,0.00460323,0.00458799,0.00360981,0.00297525,0.00215318,0.00132634,0.334257964,0.277575758,0.271486661,0.266392126,0.243278943,0.234625745,0.204619788,0.243362859,0.233675473,0.192069671,0.203757835,0.236174048
0.3,2.684385914,30.54,0.00726036,0.0106561,0.0107557,0.0095603,0.00722361,0.00504922,0.00509398,0.00504635,0.00390359,0.00293534,0.00220693,0.00140982,0.513540534,0.44970992,0.391655012,0.302069412,0.285475265,0.288842269,0.273411033,0.26004662,0.237478632,0.235139083,0.21647138,0.256690495
0.4,2.684385914,30.54,0.00965897,0.0134402,0.0129643,0.0110047,0.00803021,0.00593147,0.00556309,0.0049092,0.00391764,0.00293502,0.00229404,0.00156086,0.625762756,0.614144004,0.495905206,0.344149184,0.363051023,0.316298886,0.316107226,0.291258741,0.280647501,0.256443667,0.237989381,0.291520332
0.5,2.684385914,30.54,0.0167693,0.0205051,0.0185508,0.0132796,0.00830979,0.00556793,0.0047363,0.00406448,0.00368147,0.00294583,0.00220072,0.00155918,0.717702668,0.714470344,0.503253043,0.396179746,0.421789692,0.365084175,0.325591816,0.296060606,0.317516188,0.242288526,0.236049987,0.300903911
0.6,2.684385914,30.54,0.0254403,0.0280684,0.0229866,0.0156707,0.00865999,0.00576771,0.00456913,0.00416674,0.00358617,0.00277544,0.00204413,0.00150506,0.894325304,0.867492877,0.599336959,0.473776224,0.49005698,0.38002849,0.383372183,0.312672883,0.334566175,0.276166796,0.249152292,0.357979798
0.61,2.684385914,30.54,0.0261717,0.0287446,0.0234618,0.0158543,0.00866932,0.00578371,0.00459786,0.00417282,0.00357764,0.00277319,0.00205037,0.0015007,0.871266511,0.8504921,0.609487179,0.470582751,0.485115255,0.382722093,0.37974359,0.317049987,0.334428904,0.275470085,0.250901321,0.356511267
0.62,2.684385914,30.54,0.0268159,0.0293071,0.0238498,0.0160142,0.00870193,0.00581115,0.00463313,0.00417256,0.00354847,0.0027627,0.00205641,0.00150533,0.912830873,0.885128205,0.579072779,0.468111888,0.478070448,0.382473452,0.385211085,0.323190883,0.333708884,0.274081844,0.25254675,0.355661746
0.63,2.684385914,30.54,0.0275744,0.0299347,0.0243143,0.0162968,0.00884778,0.00586942,0.00468841,0.00418862,0.00352725,0.00274678,0.00205376,0.0015076,0.954444444,0.921937322,0.6096633,0.470955711,0.471170681,0.382447552,0.376954157,0.327275317,0.334301994,0.280525771,0.254522922,0.354724165
0.64,2.684385914,30.54,0.0288414,0.0310702,0.0251444,0.0164546,0.00886443,0.00589582,0.00470963,0.00420642,0.00351128,0.00273688,0.00205463,0.00149743,0.90037814,0.884123284,0.673664854,0.495651386,0.459316239,0.376754727,0.384819995,0.331118881,0.332978503,0.277777778,0.255903911,0.353069153
0.65,2.684385914,30.54,0.0295532,0.0318907,0.0257683,0.0166691,0.00897638,0.0059582,0.00478008,0.00419819,0.00347043,0.00270872,0.00205348,0.00148866,0.954309764,0.903778814,0.666806527,0.505845636,0.450986791,0.38037814,0.376428386,0.333817664,0.330836571,0.281756022,0.255275576,0.351017871
0.66,2.684385914,30.54,0.0312154,0.0340139,0.027444,0.0168768,0.00903493,0.00600452,0.00485556,0.00418956,0.0034306,0.00267357,0.0020547,0.00147012,0.98000518,0.931416731,0.645325045,0.509134939,0.441007511,0.383517224,0.373123543,0.337604248,0.32996633,0.280530951,0.256894587,0.347842528
0.67,2.684385914,30.54,0.0342358,0.0370726,0.0296396,0.0171293,0.00911642,0.00606214,0.00492692,0.00417048,0.00338263,0.00264701,0.00205309,0.00146142,0.941761202,0.971579902,0.624234654,0.531621342,0.462478632,0.388158508,0.378547009,0.351585082,0.3296115,0.291481481,0.258445221,0.345980316
0.1,2.689799133,51.395,0.00338506,0.00330849,0.00313187,0.00355573,0.00391521,0.00366405,0.00369398,0.00411434,0.00351192,0.00249982,0.00189928,0.00128369,0.297290857,0.330647501,0.301056721,0.280984201,0.260859881,0.229132349,0.2351295,0.214371406,0.201602953,0.16945325,0.182846931,0.29025123
0.2,2.689799133,51.395,0.00452486,0.00517324,0.00501007,0.00472147,0.00497455,0.00477573,0.0070962,0.00960453,0.00875945,0.00521944,0.00273346,0.00169401,0.561543642,0.542703963,0.445413105,0.402955193,0.391945092,0.46021497,0.372196322,0.368417508,0.294941725,0.304421134,0.276718467,0.380862471
0.3,2.689799133,51.395,0.00678837,0.00984214,0.00884982,0.00723821,0.0058531,0.00496057,0.00698331,0.00907051,0.00816045,0.00638873,0.0039929,0.0022249,0.913646724,0.728767159,0.602753173,0.503369593,0.584426314,0.710779591,0.549085729,0.477189847,0.384970215,0.348490028,0.354421134,0.421282051
0.4,2.689799133,51.395,0.0136994,0.0158181,0.0132689,0.00980576,0.00699827,0.00587975,0.00698143,0.00863267,0.00768439,0.00658395,0.00552087,0.00314438,1.080600881,0.795174825,0.729111629,0.693040663,0.641440041,0.773519814,0.694364154,0.469308469,0.38988345,0.406197876,0.345076405,0.440823621
0.5,2.689799133,51.395,0.0231622,0.0229128,0.0180214,0.0122385,0.0085239,0.00660155,0.00746735,0.00905044,0.00868062,0.00780078,0.00662505,0.00347457,1.171178451,0.890696711,0.837334887,0.819222999,0.702040922,0.774752655,0.891160321,0.593177933,0.42040663,0.40962186,0.424514375,0.451346801
0.51,2.689799133,51.395,0.0243788,0.0242014,0.0188659,0.0122678,0.00844922,0.00659388,0.00742259,0.00902592,0.00884379,0.00803777,0.00677635,0.00342371,1.208907019,0.886438746,0.850748511,0.815949236,0.703690754,0.77011396,0.887099197,0.608862989,0.419259259,0.416480186,0.367666408,0.451590262
0.52,2.689799133,51.395,0.0457646,0.0572231,0.0457535,0.0135612,0.00847494,0.00663468,0.00741232,0.00905408,0.00901821,0.00833954,0.00698293,0.00351362,1.138660969,0.999171199,0.872610723,0.83027972,0.706547527,0.765801606,0.852167832,0.608451178,0.457096607,0.425309505,0.362204092,0.451841492
0.53,2.689799133,51.395,0.0271826,0.0296183,0.023014,0.0123376,0.00849519,0.00667534,0.00741264,0.00908844,0.00890494,0.00838799,0.00715606,0.00359168,1.175112665,0.89982906,0.877049987,0.810530951,0.691846672,0.7704403,0.856405076,0.59991712,0.452082362,0.421292411,0.354224294,0.455985496
0.54,2.689799133,51.395,0.0277249,0.0270521,0.0203896,0.0124368,0.00878933,0.00668638,0.00750896,0.00910355,0.00891778,0.00856143,0.00734179,0.00370815,1.212561513,0.903584564,0.908350168,0.832579643,0.7096892,0.734548045,0.838321678,0.593214193,0.465669516,0.432558923,0.356236726,0.457832168
0.1,2.78948215,81.29,0.00357413,0.00400842,0.00371869,0.0033876,0.00311268,0.00282983,0.00261146,0.00232758,0.00227273,0.001963,0.00152728,0.000984063,0.059588449,0.080806527,0.088123025,0.094891997,0.099097643,0.105431494,0.105455581,0.102970215,0.108231546,0.117256669,0.141371406,0.164589485
0.2,2.78948215,81.29,0.00561809,0.00706611,0.00553356,0.00434022,0.00441402,0.00404196,0.00404124,0.00385979,0.00318447,0.00244178,0.00184131,0.00118982,0.10535224,0.117182854,0.130366485,0.137178192,0.129094535,0.131681689,0.14270733,0.128065009,0.148248122,0.153276353,0.170350686,0.204112924
0.3,2.78948215,81.29,0.00650722,0.0100805,0.0093375,0.00768872,0.00631322,0.00473447,0.00435377,0.0043178,0.00369867,0.00275984,0.00202999,0.0013128,0.182920746,0.180966589,0.175521368,0.157521627,0.144200725,0.158852111,0.157309764,0.141622896,0.146599586,0.162242165,0.180509195,0.219015799
0.4,2.78948215,81.29,0.00693982,0.01094,0.0111766,0.0098615,0.00906702,0.00853151,0.0096927,0.00993076,0.00771944,0.00452419,0.00244847,0.00143224,0.259339549,0.239074333,0.200732453,0.184322455,0.18453898,0.183173271,0.20396115,0.180678063,0.185401968,0.209075628,0.212453768,0.264760425
0.5,2.78948215,81.29,0.00742124,0.0115683,0.0119741,0.0112413,0.0104674,0.0125231,0.0173673,0.0199112,0.0166187,0.00887358,0.00366908,0.00161788,0.323185703,0.312139342,0.225592334,0.219260813,0.233709143,0.298997669,1.083742554,0.386664077,0.22995856,0.225445998,0.239060606,0.291888112
0.51,2.78948215,81.29,0.00757717,0.0118221,0.0122297,0.0114616,0.0105213,0.0128882,0.0185546,0.0216133,0.0175626,0.0092053,0.00377197,0.00163054,0.313641544,0.32011655,0.228832427,0.224701632,0.240975913,0.228108262,0.241493913,0.213763792,0.23118648,0.225412328,0.237345765,0.293605284
0.52,2.78948215,81.29,0.00775806,0.0120786,0.0124747,0.0116712,0.0106368,0.0129429,0.0199566,0.0228604,0.0187253,0.00976629,0.00390766,0.00163996,0.321408961,0.327117327,0.231671329,0.227004662,0.246264439,0.231493654,0.244107744,0.216695934,0.23333929,0.225555815,0.236511785,0.294957265
0.53,2.78948215,81.29,0.00797641,0.0123324,0.012683,0.0118638,0.0108213,0.0126867,0.0220058,0.0248419,0.0206441,0.0101607,0.00405106,0.00167143,0.316752137,0.323807304,0.234221186,0.228098938,0.251215747,0.234719244,0.245621601,0.21575395,0.233242424,0.225304584,0.237138565,0.295565916
0.54,2.78948215,81.29,0.0081985,0.0125568,0.0128251,0.0119734,0.0109391,0.0129761,0.0242888,0.0279954,0.0228257,0.0100718,0.00393344,0.00167053,0.319453509,0.332810153,0.241142968,0.232073038,0.24661409,0.23774618,0.242245532,0.220041181,0.234180782,0.223661487,0.238755245,0.295959596
0.55,2.78948215,81.29,0.00846545,0.0127781,0.012906,0.0120197,0.011042,0.0118734,0.0260981,0.0285892,0.0232008,0.0116103,0.00447955,0.00177538,0.321445221,0.348686869,0.238558146,0.235536649,0.26016058,0.240451178,0.250820772,0.222479927,0.234181041,0.225167573,0.239188293,0.295931106
0.56,2.78948215,81.29,0.00874559,0.0129708,0.0128905,0.0119376,0.0110174,0.012365,0.0325965,0.0381318,0.030026,0.010736,0.00409303,0.00166017,0.337112147,0.337889148,0.250128723,0.23644289,0.255262626,0.243168868,0.23421238,0.222347578,0.228894328,0.224476819,0.239681689,0.295837866
0.57,2.78948215,81.29,0.00902856,0.0132859,0.0129669,0.0118126,0.0109729,0.0120234,0.0473482,0.0536287,0.0382674,0.0113783,0.0042842,0.00169131,0.328759389,0.339458689,0.253686092,0.237510231,0.261155141,0.24589381,0.238563844,0.227995079,0.226733748,0.224233359,0.240269878,0.295726496
0.58,2.78948215,81.29,0.0095982,0.014361,0.0140325,0.0124264,0.0119527,0.0147429,0.0304803,0.0318716,0.0241714,0.0128148,0.0043702,0.00168159,0.344444444,0.356969697,0.250692826,0.235671847,0.243642839,0.248379953,0.235818182,0.213476301,0.226699042,0.224681171,0.240310282,0.295257705

