Sa,SaRatio,Ds,SDR1,SDR2,SDR3,SDDR4,SDR5,SDR6,SDR7,SDR8,SDR9,SDR10,SDR11,SDR12,PFA1,PFA2,PFA3,PFA4,PFA5,PFA6,PFA7,PFA8,PFA9,PFA10,PFA11,PFA12
0.3696,1.852308146,16.348,0.010703,0.0144582,0.0142915,0.0116549,0.0102105,0.00754538,0.00599953,0.00547995,0.00423196,0.00319223,0.00233288,0.0014639,0.198573686,0.1723885,0.166690236,0.161913235,0.170089355,0.187373478,0.18178503,0.179285936,0.176855737,0.170873349,0.200386428,0.252657861
0.3696,1.951707872,7.8,0.00770844,0.0120512,0.0113866,0.0103173,0.00831974,0.00583682,0.00785662,0.011945,0.0145653,0.0141024,0.00969022,0.00311392,0.57045325,0.414918415,0.368440818,0.348412328,0.395156695,0.388256928,0.413421393,0.334908055,0.268645429,0.296930847,0.307666408,0.401771562
0.3696,1.124709269,10.355,0.0350128,0.0349957,0.0255057,0.0106445,0.00530408,0.0036117,0.0054431,0.00627228,0.00516753,0.00338498,0.00226591,0.00137082,0.215006216,0.205896659,0.204741518,0.199278425,0.216803937,0.206371924,0.213075369,0.193142191,0.170897177,0.195739187,0.194174307,0.240309764
0.3696,2.386885144,3.275,0.00871103,0.0124769,0.0123234,0.00985784,0.00653551,0.0047627,0.00533017,0.00548921,0.0042397,0.00366299,0.00325085,0.00205362,0.578381248,0.5099741,0.421276871,0.372346542,0.325855996,0.300756281,0.296166796,0.273688164,0.288171458,0.282136752,0.250339549,0.394480704
0.3696,1.293074666,15.3,0.016457,0.0216795,0.0234972,0.0239262,0.0198025,0.012683,0.00814748,0.00571346,0.00375672,0.00272597,0.00202994,0.00129395,0.182401191,0.203125097,0.181255115,0.186449365,0.176359492,0.173280238,0.169269878,0.178532505,0.173091686,0.167902357,0.190026418,0.222451437
0.3696,1.704676536,11.785,0.0103129,0.0152312,0.0166607,0.0170384,0.0166338,0.0143068,0.0116159,0.00960945,0.00694163,0.00396975,0.00222903,0.00134778,0.25694561,0.239041181,0.266433566,0.283504274,0.253696452,0.20481093,0.204332815,0.204622896,0.195502461,0.200515929,0.202602435,0.242574722
0.3696,2.722699731,12.41,0.00604599,0.00735625,0.00626345,0.00625655,0.00726686,0.0096946,0.0137435,0.0159188,0.01369,0.009649,0.00552428,0.0026279,0.362131572,0.313043253,0.36983165,0.355260295,0.321875162,0.371124061,0.348502979,0.307964258,0.392375032,0.341243201,0.268945869,0.353747734
0.3696,2.271211787,13.436,0.0149325,0.0185784,0.01833,0.0170146,0.013893,0.00900606,0.0064569,0.00643124,0.00574824,0.00408912,0.0026908,0.00147778,0.204687387,0.210248122,0.207029267,0.213101787,0.214618493,0.251059311,0.228519296,0.210757317,0.201144004,0.198874644,0.24248433,0.272994043
0.3696,2.055662391,4.695,0.00989349,0.013349,0.0134645,0.0139209,0.0128215,0.0100317,0.0090803,0.00922374,0.00845572,0.00573012,0.00356974,0.00196651,0.375713546,0.353310023,0.331642062,0.341113701,0.356405076,0.311375291,0.254292411,0.250587672,0.249132349,0.248482776,0.262131572,0.350541311
0.3696,1.303582106,6.005,0.0262248,0.0275813,0.0240191,0.0192654,0.0149466,0.0111796,0.00900169,0.00686589,0.00608792,0.00518601,0.0038478,0.00199198,0.575257705,0.43034706,0.346490546,0.295969956,0.328477078,0.313817664,0.328992489,0.313501684,0.269158249,0.261173271,0.25996892,0.305234395
0.3696,2.061954638,7,0.0122241,0.0160851,0.0141166,0.00996289,0.0062891,0.00466179,0.00660476,0.0078121,0.00644552,0.00497264,0.00364061,0.0016377,0.443333333,0.401271691,0.336648537,0.316759907,0.298308728,0.326459466,0.32026159,0.313905724,0.265247345,0.251524476,0.338137788,0.327340067
0.3696,1.200821996,16.3,0.0619066,0.0636232,0.049675,0.0224807,0.0105394,0.00592079,0.00445965,0.0042584,0.00384317,0.0029045,0.00222538,0.00139083,0.24869438,0.232476042,0.244496762,0.21790158,0.20224346,0.216537944,0.233085729,0.201412069,0.180993007,0.220396788,0.211640249,0.250439264
0.3696,1.927003189,9.315,0.0101511,0.0115469,0.0089544,0.00657665,0.0054973,0.00443457,0.00674403,0.0105885,0.0117615,0.00943808,0.00451854,0.00186143,0.396550117,0.333903134,0.323128723,0.387788138,0.396317016,0.365247345,0.290694121,0.254754468,0.255260554,0.316754727,0.248175861,0.320911681
0.3696,1.075000799,9.1,0.0154609,0.0186652,0.0179456,0.0153589,0.0128443,0.0113981,0.012539,0.0128045,0.0100486,0.00630099,0.00549498,0.00325993,0.842667703,0.779349909,0.675032375,0.544211344,0.453268583,0.42009065,0.432747993,0.39036778,0.392139342,0.399176379,0.330660451,0.418443408
0.3696,1.760174986,8.69,0.0203241,0.021764,0.017395,0.0110931,0.00570284,0.00330988,0.00327523,0.00345226,0.00372731,0.00340342,0.00244173,0.00140965,0.191461797,0.187148666,0.194662782,0.19115022,0.164741,0.176562808,0.176410774,0.168586377,0.149110334,0.165761461,0.2216892,0.249756022
0.3696,2.727718807,3.08,0.00956812,0.0114617,0.0100916,0.00770184,0.00627599,0.00694779,0.0103267,0.0125968,0.0116162,0.0103242,0.00571032,0.0020952,0.37959078,0.383079513,0.340893551,0.28985496,0.311437451,0.315200725,0.30997669,0.249537944,0.26042735,0.296829837,0.278319088,0.287803678
0.3696,1.535191592,11.07,0.00645125,0.00977981,0.00945512,0.00806801,0.00868303,0.01119,0.0150549,0.0159164,0.0121206,0.00652906,0.00303739,0.00151276,0.316845377,0.307119917,0.299008029,0.265501166,0.263278943,0.287200207,0.328461538,0.234916602,0.272613313,0.267531728,0.244144263,0.286262626
0.3696,2.14993236,12.856,0.0180757,0.0200188,0.0166267,0.0117431,0.00701162,0.00399556,0.00410887,0.00421087,0.00352029,0.00284838,0.00213129,0.00134839,0.284221704,0.26008806,0.253513339,0.25972805,0.199395234,0.229972546,0.194468272,0.221706294,0.236652163,0.211358974,0.209405335,0.23638332
0.3696,1.834638621,8.155,0.00723782,0.00987142,0.00988426,0.0103133,0.0121602,0.0126866,0.0137319,0.0156427,0.0139979,0.00747888,0.00380769,0.00173455,0.378956229,0.343840974,0.378572909,0.37013209,0.380929811,0.378899249,0.299119399,0.335066045,0.31975913,0.282916343,0.24711655,0.298728309
0.3696,1.445731028,6.22,0.020749,0.0234832,0.0224072,0.0196772,0.0165996,0.0139177,0.0128935,0.0115408,0.0104525,0.00761974,0.00409592,0.00212951,0.440963481,0.418813779,0.411256151,0.356695157,0.365767936,0.322711733,0.316969697,0.281206941,0.297972028,0.317135457,0.263447293,0.3597928
0.3696,1.54079495,4.93,0.0276346,0.0297921,0.0267085,0.0204853,0.0121836,0.00654382,0.00472582,0.00510802,0.00427523,0.00369913,0.00256106,0.00149703,0.233831909,0.248337218,0.226823621,0.239003108,0.226643616,0.231608392,0.217782958,0.193901321,0.226692308,0.203818959,0.222458948,0.268308728
0.3696,1.8177279,9.325,0.0148811,0.0176167,0.0149319,0.00990404,0.00651444,0.00409282,0.00451542,0.00573138,0.00521966,0.00361148,0.00270071,0.00165307,0.273185703,0.2447669,0.257556851,0.235151256,0.213267547,0.224741,0.222585082,0.190937322,0.248628853,0.249516447,0.229204869,0.295573686
0.3696,2.396876342,6.765,0.0118792,0.0162732,0.0175446,0.0160866,0.0124015,0.00874285,0.00722208,0.00731327,0.00564408,0.00358281,0.00242043,0.0014606,0.203439782,0.203829837,0.188499352,0.237611241,0.209689459,0.174836571,0.20049469,0.223571873,0.220151256,0.191750583,0.218024087,0.261789692
0.3696,1.863545972,4.68,0.0171044,0.0197286,0.0185895,0.0174138,0.0143113,0.0106602,0.00826778,0.0078148,0.00653046,0.00454706,0.00328467,0.0018336,0.298034188,0.287640508,0.273004403,0.293913494,0.337391867,0.316822067,0.265767936,0.213311577,0.240032375,0.23108029,0.257422947,0.299391349
0.3696,1.774511185,4.84,0.0211972,0.0228536,0.0207614,0.0165405,0.0146752,0.0128664,0.0108563,0.00870979,0.00723812,0.00540444,0.00342937,0.00160201,0.433597514,0.364418544,0.315931106,0.436407666,0.303475783,0.328598809,0.297430717,0.29994043,0.259233359,0.291396011,0.257223258,0.338091168
0.3696,1.755687326,8.21,0.0169264,0.020807,0.0192945,0.0156839,0.0119628,0.0102731,0.0114681,0.0110093,0.00855582,0.00495082,0.00241201,0.00134873,0.593009583,0.388772339,0.33952344,0.317311577,0.32994561,0.369419839,0.319380989,0.202032634,0.206389795,0.21826936,0.229537944,0.245298109
0.3696,1.164034751,6.965,0.0210828,0.0247574,0.0243803,0.0220053,0.0177482,0.0129745,0.0107686,0.0113082,0.0097424,0.00691898,0.00354137,0.001732,0.444154364,0.414882155,0.364296814,0.342082362,0.270986791,0.254042994,0.247833981,0.226593111,0.205196063,0.23318648,0.285734266,0.301572132
0.3696,2.302727495,9.716,0.00609542,0.00796788,0.00653586,0.00476494,0.00400991,0.0059985,0.00921287,0.0113853,0.0102299,0.00712889,0.00370969,0.00154075,0.274206164,0.295514116,0.267922818,0.232340326,0.263851334,0.271092981,0.26001554,0.207610205,0.237679617,0.26013468,0.214742554,0.317912458
0.3696,1.327677176,10.75,0.0193822,0.0229177,0.0208144,0.0163634,0.0121715,0.00955342,0.00846078,0.00718406,0.00499718,0.00561872,0.0036847,0.00183913,0.428645429,0.402338772,0.34991712,0.313012173,0.350872831,0.305964776,0.342103082,0.34010101,0.449039109,0.294081844,0.313939394,0.363540534
0.3696,1.657744124,7.89,0.0228299,0.0251935,0.0222388,0.0165899,0.0112271,0.00777977,0.00692455,0.00936078,0.00832005,0.00617334,0.00400571,0.00199468,0.324299404,0.308870759,0.251933696,0.247253302,0.256506605,0.276679617,0.296127946,0.25476949,0.222945869,0.201847967,0.257891738,0.301699042
0.3696,2.027461021,4.47,0.0108618,0.0147225,0.0145619,0.0133714,0.0108215,0.00673435,0.00496761,0.00524998,0.00451372,0.00308278,0.00216335,0.00136666,0.243270914,0.250159026,0.21233152,0.163784771,0.211718208,0.226045066,0.228699042,0.218203315,0.183146335,0.200645688,0.198736338,0.237429163
0.3696,1.574572207,14.28,0.00803348,0.0111161,0.0102412,0.00885237,0.00777634,0.0071717,0.00898984,0.0098338,0.00755569,0.00495682,0.00270133,0.00148553,0.334180264,0.315498575,0.29970992,0.277521368,0.27959337,0.273885004,0.215467495,0.236283087,0.234443149,0.236228956,0.240350168,0.305490805
0.3696,1.57756158,7.93,0.0197459,0.0204079,0.0167219,0.0117572,0.00872831,0.00889217,0.0106288,0.0131451,0.0124796,0.00874288,0.00500741,0.00208881,0.411504792,0.393833204,0.41975913,0.446397306,0.434819995,0.39021756,0.334472934,0.274643875,0.268513339,0.296604507,0.264087024,0.342380212
0.3696,2.253733763,8.485,0.00668125,0.010019,0.0109593,0.010074,0.00908226,0.00820086,0.00839025,0.00816108,0.00610308,0.00381406,0.00257148,0.00155115,0.163068117,0.165325045,0.160760943,0.16088345,0.180070966,0.170112406,0.159457912,0.175896141,0.21063999,0.21362186,0.210337218,0.268246568
0.3696,1.522358257,9.665,0.0109966,0.0145405,0.0160862,0.0161404,0.0158228,0.0141642,0.0112777,0.00818946,0.00640166,0.00508749,0.00318769,0.00167153,0.284664595,0.295723906,0.251159285,0.26045843,0.301908832,0.274058534,0.2382849,0.230795908,0.20804403,0.201536908,0.230822844,0.277974618
0.3696,2.241775927,10.35,0.00640314,0.0103089,0.0106623,0.00990488,0.0082145,0.00647311,0.00549026,0.00485619,0.00373337,0.0028178,0.00209324,0.00131039,0.39025641,0.312066822,0.237211085,0.189466977,0.168676509,0.174766123,0.184998964,0.172681689,0.168374514,0.193164206,0.183400414,0.252584823
0.3696,1.387657741,12.28,0.0173901,0.0179327,0.0157951,0.0136662,0.0103903,0.00703933,0.00530448,0.00529846,0.00458293,0.00384176,0.00284574,0.00166065,0.320865061,0.33997669,0.283897954,0.25298187,0.239801347,0.243515929,0.222552189,0.217101528,0.218030821,0.207781663,0.2416374,0.303804714
0.3696,2.602451611,3.09,8.75E-03,1.22E-02,1.17E-02,9.50E-03,7.57E-03,7.03E-03,8.01E-03,8.80E-03,7.12E-03,4.54E-03,2.67E-03,1.64E-03,6.64E-01,6.29E-01,5.59E-01,5.27E-01,3.65E-01,3.83E-01,3.10E-01,3.57E-01,3.00E-01,3.14E-01,2.68E-01,3.00E-01
0.3696,1.690328191,19.775,0.006605,0.00953127,0.00928093,0.00839983,0.00796764,0.00815831,0.0108297,0.012218,0.01005,0.00760978,0.00438054,0.00164922,0.327847708,0.26017871,0.290836571,0.315542606,0.311351981,0.264506605,0.23695079,0.231143486,0.277078477,0.25637555,0.247458171,0.282292152
0.3696,1.754628602,5.3,0.0248865,0.0268883,0.0244476,0.0204027,0.0141623,0.00818909,0.00762998,0.00993752,0.00999074,0.00799406,0.00492523,0.00215336,0.391541052,0.398363118,0.328184408,0.323610464,0.352810153,0.299186739,0.256024605,0.209004662,0.197210308,0.304472934,0.285951826,0.307656048
0.3696,2.130140502,7.005,0.0103072,0.0161648,0.0177457,0.0162204,0.0129861,0.00875185,0.00635956,0.00588681,0.00452887,0.00436893,0.00378816,0.00205144,0.385568506,0.356731417,0.333245273,0.311722352,0.304022274,0.321737892,0.405542606,0.416114996,0.337109557,0.192317016,0.265304325,0.353260813
0.3696,3.316828486,8.01,0.00547969,0.00708468,0.00651985,0.00583111,0.00540052,0.00498232,0.00699696,0.00944728,0.010379,0.00934159,0.00631213,0.00277822,0.489088319,0.423297073,0.483620824,0.361776742,0.344887335,0.285055685,0.348254338,0.308746439,0.266524217,0.335514116,0.326148666,0.39039109
0.3696,1.461326881,6.225,0.0367706,0.0367136,0.0304395,0.0219979,0.0118447,0.00581034,0.00388656,0.00347035,0.00295657,0.00240652,0.00195679,0.00127256,0.4799223,0.370782181,0.237172235,0.23116058,0.261437451,0.23589899,0.224862471,0.212011914,0.185900026,0.192126392,0.21245325,0.250295519
0.3696,1.768059294,8.732,0.0227087,0.0219106,0.0165138,0.00999019,0.00717204,0.0095412,0.0108538,0.00989524,0.0072958,0.00543873,0.0030005,0.00135607,0.668168868,0.47986532,0.391831132,0.368409738,0.341315721,0.306778037,0.327272727,0.256378917,0.228939912,0.218182854,0.246766641,0.280859881
0.3696,1.176049259,4.94,0.0262763,0.0280404,0.0232609,0.0158807,0.00837991,0.00620773,0.00559936,0.00600623,0.00794366,0.00714999,0.00382538,0.00174458,0.861476301,0.801372701,0.577078477,0.361675732,0.345682466,0.437992748,0.477466977,0.364807045,0.312501943,0.357474747,0.280872831,0.332540793
0.3696,1.674544813,2.09,0.0256087,0.0288395,0.0255462,0.0155066,0.00935674,0.00738888,0.00941319,0.00991794,0.00854032,0.00657633,0.00442578,0.00224001,0.408368298,0.309261849,0.30042994,0.311111111,0.319365449,0.315573686,0.301010101,0.270802901,0.211804455,0.223385133,0.273040663,0.347575758
0.3696,1.714177078,7.1,0.0228608,0.0243112,0.0214325,0.0162497,0.0114032,0.00845254,0.00783328,0.00971401,0.008694,0.00575573,0.00390723,0.00243127,0.859295519,0.693812484,0.705428645,0.517837348,0.480722611,0.49955711,0.548111888,0.426291116,0.364840715,0.367205387,0.310782181,0.43983424
0.3696,1.635454612,13.615,0.0120137,0.0144635,0.0112649,0.00750863,0.00658756,0.00986155,0.0163192,0.0186431,0.0159867,0.0115944,0.00738237,0.00239123,0.371781922,0.323462833,0.311323491,0.323610464,0.415638436,0.402284382,0.285832686,0.256757317,0.274397824,0.268049728,0.308080808,0.360769231
0.5492,2.264460043,9.21,0.0163496,0.0200107,0.0183819,0.015197,0.0109673,0.00629988,0.00374317,0.00292829,0.00260227,0.00238957,0.00207452,0.00136933,0.246966848,0.230375032,0.158482517,0.178259259,0.178275576,0.178867392,0.18820979,0.207510749,0.18201554,0.176911422,0.219094794,0.297083657
0.5492,3.296804223,9.585,0.00916609,0.0141435,0.0150327,0.0137149,0.0114384,0.00935022,0.00853516,0.00778417,0.0065842,0.00424619,0.00239486,0.00148067,0.276213416,0.259023569,0.241316498,0.218337736,0.206292411,0.201270914,0.160967884,0.177996374,0.19656229,0.224969179,0.220769749,0.257344211
0.5492,1.87236283,11.392,0.0248593,0.0270346,0.0249301,0.0196845,0.013965,0.00802334,0.0049076,0.00366288,0.00299282,0.00241166,0.00181631,0.00121064,0.222117845,0.193977985,0.186444962,0.178272727,0.198493654,0.196064491,0.203543383,0.186763015,0.1758964,0.157381248,0.183736079,0.236812484
0.5492,2.233464222,9.435,0.0136738,0.0169258,0.0176221,0.0161888,0.0125618,0.00909671,0.00833281,0.00718113,0.00496009,0.00281069,0.00201656,0.00126638,0.444237244,0.437119917,0.355879306,0.334066304,0.292012432,0.307016317,0.254099715,0.232887076,0.197174825,0.200869982,0.190826729,0.261380471
0.5492,1.514004429,5.715,0.0374797,0.0397486,0.0375382,0.0288772,0.0158017,0.010472,0.00738312,0.0069463,0.00656358,0.00526534,0.00326091,0.00179341,0.319414659,0.267902098,0.253773375,0.267785548,0.269305879,0.266524217,0.254792023,0.23516835,0.19528231,0.230375032,0.254159803,0.313794354
0.5492,1.683428398,3.855,4.09E-02,4.41E-02,3.90E-02,2.40E-02,1.37E-02,9.02E-03,6.21E-03,4.37E-03,4.55E-03,5.02E-03,3.21E-03,1.69E-03,3.75E-01,3.52E-01,3.07E-01,2.86E-01,3.05E-01,3.38E-01,3.82E-01,2.94E-01,2.45E-01,2.75E-01,3.32E-01,3.22E-01
0.5492,2.338599204,10.485,0.014435,0.0189178,0.0191103,0.0184475,0.0140863,0.00850573,0.00667128,0.00588306,0.00404244,0.00284797,0.00210825,0.00130263,0.318249158,0.286257446,0.244534318,0.200870759,0.183200984,0.193761979,0.17094043,0.160770267,0.217496503,0.20795338,0.204576535,0.242488733
0.5492,1.863545972,4.68,2.99E-02,3.08E-02,2.90E-02,2.49E-02,2.03E-02,1.52E-02,1.16E-02,1.12E-02,9.90E-03,7.20E-03,3.82E-03,1.65E-03,3.76E-01,3.93E-01,3.82E-01,3.65E-01,3.34E-01,3.49E-01,3.39E-01,2.89E-01,2.29E-01,3.00E-01,2.75E-01,3.15E-01
0.5492,1.512480607,4.01,0.0315232,0.0330675,0.0261694,0.0174236,0.00970145,0.00535568,0.00414051,0.00396562,0.00380009,0.00332339,0.00243203,0.0014089,0.393374773,0.336223776,0.339145299,0.324081844,0.245997669,0.243395752,0.238303548,0.228746698,0.211289821,0.191666149,0.252403522,0.280986791
0.5492,2.105514763,4.255,0.0201362,0.0240603,0.0259932,0.0273854,0.026354,0.0215164,0.015953,0.0118127,0.00849349,0.0057385,0.00312523,0.00149203,0.495954416,0.42025123,0.423473193,0.363561254,0.301250971,0.329116809,0.29002849,0.234534577,0.262263662,0.282240352,0.246096607,0.273172753
0.5492,3.132765872,6.46,0.0177017,0.0225686,0.0229463,0.0198434,0.0141439,0.00820618,0.00492611,0.00601761,0.00526481,0.00332683,0.002172,0.00132247,0.322393162,0.33041699,0.296288526,0.25001554,0.188689459,0.219392385,0.242933437,0.217479409,0.202491841,0.256528879,0.211549599,0.267526548
0.5492,1.49833809,4.455,1.88E-02,2.24E-02,2.14E-02,1.95E-02,1.85E-02,1.70E-02,1.64E-02,1.61E-02,1.56E-02,1.24E-02,5.04E-03,2.12E-03,4.68E-01,4.54E-01,5.00E-01,3.99E-01,3.06E-01,3.10E-01,3.89E-01,3.11E-01,3.02E-01,3.44E-01,3.00E-01,3.44E-01
0.5492,1.796028549,5.275,0.0240571,0.0289769,0.0281973,0.0243839,0.0180511,0.0136483,0.0119445,0.0112607,0.00991785,0.00630561,0.00332554,0.00181363,0.393506864,0.361258741,0.333170163,0.315879306,0.281683502,0.267329707,0.276086506,0.273372183,0.234159026,0.239944315,0.25370215,0.321095571
0.5492,1.830290584,11.25,0.0147798,0.0218071,0.0241538,0.0224712,0.0186793,0.01287,0.00868001,0.00547171,0.0041807,0.00310908,0.00228004,0.0014413,0.302947423,0.261901062,0.232710438,0.228512562,0.232654494,0.237504533,0.213376327,0.176771303,0.182408184,0.194993007,0.214023051,0.264799275
0.5492,2.743176962,5.085,1.53E-02,1.94E-02,1.87E-02,1.66E-02,1.32E-02,9.12E-03,6.65E-03,5.63E-03,4.92E-03,4.02E-03,3.30E-03,1.82E-03,4.42E-01,4.32E-01,4.98E-01,4.07E-01,3.77E-01,3.79E-01,3.32E-01,3.29E-01,3.55E-01,3.10E-01,2.79E-01,3.45E-01
0.5492,3.37973071,13.772,0.0111451,0.0154643,0.014846,0.0112774,0.00791164,0.00586596,0.00574747,0.00528053,0.00416791,0.00295395,0.00214093,0.0013802,0.173016058,0.203881637,0.181399637,0.181736597,0.182320124,0.186080549,0.170786066,0.165938617,0.177489251,0.185251489,0.188114478,0.236057239
0.5492,2.168269672,13.644,0.0104592,0.0155,0.01606,0.0151748,0.0124254,0.00812034,0.00542193,0.00480019,0.00410816,0.00335101,0.00229193,0.00139961,0.272248122,0.333550894,0.25776949,0.258852629,0.221270137,0.252830355,0.245931365,0.235522663,0.189934214,0.207257187,0.207174566,0.262292152
0.5492,2.15762779,12.9,0.0215744,0.0237372,0.0206344,0.0155658,0.0109136,0.00677974,0.00654704,0.00708286,0.00599221,0.00392367,0.00240416,0.00151532,0.245105154,0.219864543,0.186730122,0.185452991,0.174082362,0.204853665,0.185782958,0.184111629,0.213034965,0.311838902,0.257191401,0.27960891
0.5492,2.20302783,17.564,0.019793,0.0213823,0.0180458,0.0127684,0.00753735,0.0041035,0.00435803,0.0045508,0.00363103,0.00260239,0.00204244,0.00131513,0.192835794,0.159218337,0.178532246,0.162728568,0.157518778,0.153817664,0.146322973,0.151268065,0.150916602,0.166049469,0.181661746,0.22759855
0.5492,2.427240172,3.56,0.0169902,0.0179489,0.0149189,0.0108248,0.00930604,0.00827385,0.00832272,0.0094146,0.0112477,0.00975488,0.00609349,0.00334116,0.620808081,0.530989381,0.542926703,0.532349132,0.589399119,0.508697229,0.464566175,0.439269619,0.391727532,0.388008288,0.307531728,0.384913235
0.5492,1.181464887,10.71,4.05E-02,5.52E-02,5.10E-02,3.90E-02,1.98E-02,1.14E-02,9.32E-03,9.62E-03,8.88E-03,6.17E-03,4.33E-03,2.56E-03,9.66E-01,7.89E-01,6.71E-01,7.04E-01,7.77E-01,6.41E-01,5.19E-01,5.82E-01,3.94E-01,4.01E-01,3.36E-01,4.34E-01
0.5492,2.210853571,13.944,2.66E-02,3.05E-02,2.83E-02,2.30E-02,1.68E-02,1.15E-02,8.23E-03,6.21E-03,6.44E-03,5.72E-03,3.38E-03,1.90E-03,2.55E-01,2.59E-01,2.56E-01,2.31E-01,2.31E-01,2.23E-01,2.65E-01,2.70E-01,2.49E-01,2.48E-01,2.58E-01,3.23E-01
0.5492,1.318530653,11.6,0.0376505,0.0405569,0.0350702,0.0239039,0.021577,0.0169752,0.0129114,0.0121399,0.0105816,0.00844854,0.00557415,0.00277325,0.354535095,0.329228179,0.386319606,0.352613313,0.275086765,0.347824398,0.291515152,0.320634551,0.313084693,0.292854183,0.295532246,0.385278425
0.5492,1.567519798,7.62,0.0257206,0.0270891,0.0249733,0.0212354,0.0165301,0.0127003,0.0126504,0.0137229,0.0116036,0.00809514,0.00653465,0.0033869,0.706594147,0.666001036,0.536780627,0.477565398,0.421872572,0.435599586,0.406677027,0.394042994,0.363175343,0.318777519,0.330945351,0.375327635
0.5492,2.402692321,14.14,0.0211936,0.0201443,0.0143899,0.0101784,0.0103154,0.00923691,0.00811897,0.00656068,0.00431247,0.00283138,0.00212019,0.00133901,0.398570319,0.344698265,0.32992748,0.256382802,0.236595183,0.219516706,0.232956747,0.223247604,0.235846931,0.190529397,0.220849262,0.244126651
0.5492,2.206615578,5.572,0.0136247,0.0160193,0.0137908,0.0113177,0.010367,0.0103315,0.010159,0.0107774,0.0094314,0.00594343,0.00316005,0.0014425,0.47036519,0.422602953,0.341432271,0.405635846,0.360515411,0.340831391,0.306480186,0.376570837,0.345451955,0.337358197,0.25798446,0.323408443
0.5492,1.336133358,10.17,0.0276321,0.0312672,0.0311313,0.0301827,0.027842,0.0241819,0.020561,0.0154178,0.00928997,0.00700627,0.00426888,0.00190501,0.320945351,0.264224294,0.248239316,0.247246827,0.25959855,0.267801088,0.265716136,0.255819218,0.242923336,0.233118881,0.280831391,0.303812484
0.5492,1.725330366,10.36,0.0260324,0.0298122,0.0314038,0.0319578,0.0305346,0.0271321,0.0259326,0.0225356,0.0127574,0.00445647,0.00251122,0.0015686,0.323936804,0.286557887,0.28952862,0.288790469,0.256841233,0.26045843,0.324439264,0.311080031,0.324377104,0.266529397,0.22368402,0.28982906
0.5492,2.652261905,10.695,0.0115687,0.0127599,0.0108339,0.00960611,0.00988545,0.00987837,0.0104003,0.0101885,0.00785024,0.00429808,0.00223041,0.00139662,0.335278425,0.298490028,0.284540275,0.271139601,0.224,0.215236467,0.225545714,0.234621342,0.231794872,0.247620565,0.208432789,0.25973582
0.5492,1.743959186,15.11,0.0162325,0.0212334,0.0217116,0.020021,0.0172813,0.0138097,0.0113042,0.00891983,0.00769071,0.00557529,0.00342832,0.00158324,0.249945351,0.265661746,0.241754986,0.205574722,0.211591039,0.229330484,0.257761202,0.25995856,0.228022274,0.237765864,0.23329008,0.286632997
0.5492,1.333859211,15.408,0.0249092,0.0300877,0.0299631,0.0263674,0.0216454,0.0178102,0.0168604,0.0156804,0.0143919,0.0101948,0.00516369,0.00215911,0.367951308,0.35956747,0.328445998,0.312729863,0.314193214,0.309261849,0.3003367,0.214949495,0.296182336,0.321548822,0.270955711,0.320725201
0.5492,1.648669703,25.604,0.0155747,0.0243061,0.0268071,0.0233782,0.0161042,0.00874252,0.00661818,0.00569182,0.00495346,0.00375441,0.00269224,0.00159574,0.224952085,0.192428904,0.196640767,0.19754675,0.197696452,0.203206164,0.222636364,0.200969956,0.195485884,0.197012432,0.220386946,0.281823362
0.5492,2.34780007,10.03,0.0089643,0.0137566,0.0167098,0.0176597,0.0157834,0.0125192,0.00995257,0.00619516,0.00416775,0.00298843,0.00222478,0.00142543,0.267127687,0.269090909,0.243953639,0.206623673,0.235335405,0.262059052,0.234811448,0.275791246,0.224394975,0.184582233,0.198701114,0.267829578
0.5492,1.796273498,9.85,1.26E-02,1.66E-02,1.48E-02,1.23E-02,1.12E-02,1.00E-02,1.00E-02,9.01E-03,6.89E-03,5.11E-03,2.95E-03,1.59E-03,3.74E-01,3.05E-01,3.54E-01,3.39E-01,2.48E-01,2.55E-01,2.63E-01,2.65E-01,2.97E-01,2.95E-01,2.34E-01,2.66E-01
0.5492,2.491993214,8.265,0.0134019,0.0159474,0.0142687,0.0129538,0.012929,0.0112172,0.0105991,0.01041,0.00892363,0.00643621,0.00434459,0.00195503,0.384439264,0.361784512,0.35983165,0.356534577,0.334921005,0.301683502,0.292030562,0.24899482,0.271235431,0.259272209,0.25432893,0.295099715
0.5492,1.830539993,11.12,4.02E-02,4.16E-02,3.31E-02,1.67E-02,9.41E-03,5.01E-03,3.79E-03,3.73E-03,3.46E-03,3.13E-03,2.45E-03,1.47E-03,4.39E-01,3.53E-01,2.84E-01,2.43E-01,2.38E-01,2.39E-01,2.93E-01,2.65E-01,2.36E-01,2.00E-01,2.41E-01,2.90E-01
0.5492,2.114229303,9.17,0.0248727,0.0287354,0.0282653,0.0257534,0.0223346,0.0172505,0.0126777,0.00890988,0.00615307,0.0051106,0.00486094,0.00265463,0.815887076,0.633659674,0.585376845,0.61040145,0.46962704,0.412110852,0.448119658,0.411359751,0.318627299,0.368945869,0.273491323,0.386677027
0.5492,1.965651608,10.605,0.0175901,0.019709,0.0161418,0.0139482,0.0103869,0.00651846,0.0062241,0.00570034,0.00436823,0.00305562,0.00215048,0.00136034,0.315661746,0.240576535,0.272312872,0.231406371,0.243719503,0.27001295,0.242906501,0.196382802,0.197916084,0.183424242,0.192411551,0.252566952
