Sa,SaRatio,Ds,SDR1,SDR2,SDR3,SDR4,SDR5,SDR6,SDR7,SDR8,SDR9,SDR10,SDR11,SDR12,PFA1,PFA2,PFA3,PFA4,PFA5,PFA6,PFA7,PFA8,PFA9,PFA10,PFA11,PFA12
0.7,3.080028709,2.685,0.0232894,0.0266061,0.0232015,0.0162611,0.0118603,0.00791402,0.00723584,0.00747308,0.00631133,0.00478488,0.00439651,0.00290399,1.498422688,1.144397824,0.957933178,0.918878529,0.777946128,0.615172235,0.682592593,0.584939135,0.533128723,0.523473193,0.392517483,0.458088578
0.8,3.080028709,2.685,0.0278529,0.0311828,0.0259694,0.0175778,0.0128499,0.00885257,0.0076307,0.00791102,0.00689306,0.0051751,0.00439035,0.00295853,1.58963481,1.236042476,1.031295001,0.963361823,0.822779073,0.656425796,0.711670552,0.598811189,0.553048433,0.532535613,0.395780886,0.472634033
0.9,3.080028709,2.685,0.0338266,0.0364184,0.028513,0.0192807,0.0138651,0.00952901,0.00819021,0.00826261,0.00738498,0.00554932,0.00454177,0.0030913,1.83952862,1.316547527,1.110865061,1.0204403,0.872113442,0.691199171,0.697925408,0.599450919,0.576104636,0.511598032,0.394185444,0.482820513
1,3.080028709,2.685,0.0414649,0.041638,0.0315602,0.0210745,0.0145716,0.00971365,0.00828157,0.00840151,0.00767017,0.00600548,0.00487306,0.00328148,1.982789433,1.569062419,1.142944833,1.183581974,0.914024864,0.729119399,0.694444444,0.608549599,0.574081844,0.516519037,0.380663041,0.501209531
1.1,3.080028709,2.685,0.0564534,0.0529419,0.0343165,0.0208962,0.014055,0.00908736,0.00782572,0.0082672,0.00765388,0.00619293,0.00523493,0.00341066,2.114265734,1.665265475,1.242481222,1.158751619,0.983856514,0.746788397,0.727536908,0.631375291,0.60957265,0.524545455,0.404382284,0.511768972
1.11,3.080028709,2.685,0.0620252,0.0572203,0.034659,0.0204932,0.0138144,0.00892437,0.00770839,0.00821262,0.00761417,0.00617884,0.00526003,0.00341644,2.148606579,1.798039368,1.265767936,1.168264698,0.982229992,0.749010619,0.723408443,0.64010878,0.610745921,0.525731676,0.40994302,0.512991453
1.12,3.080028709,2.685,0.0784832,0.0685995,0.0349025,0.0201848,0.0136429,0.00883622,0.00766112,0.00824421,0.00763545,0.00619288,0.00532069,0.00341855,2.186081326,1.815954416,1.280616421,1.174716395,0.973833204,0.752183372,0.695053095,0.648663559,0.585682466,0.524729345,0.394037814,0.512905983
0.1,3.212091267,4.64,0.00314152,0.00321007,0.0029102,0.00288945,0.00289327,0.00293995,0.00360896,0.00419247,0.00399824,0.00331805,0.00246491,0.00150637,0.273392903,0.297687128,0.301906242,0.313115773,0.281494431,0.264084434,0.24212173,0.216271691,0.183662005,0.19596633,0.228547527,0.318717949
0.2,3.212091267,4.64,0.00579357,0.00727241,0.00529553,0.00382968,0.00316336,0.0033041,0.00555044,0.00677459,0.00546211,0.00437963,0.00323669,0.00179567,0.495837866,0.391572132,0.346109816,0.320701891,0.297094017,0.315255115,0.288596219,0.321168091,0.255594924,0.237276612,0.256266252,0.334405594
0.3,3.212091267,4.64,0.0108079,0.0134045,0.0113783,0.00693979,0.00401046,0.00333666,0.00409087,0.00528867,0.00568497,0.0044537,0.00301975,0.00172824,0.750590521,0.50997151,0.455713546,0.404584305,0.343662264,0.365130795,0.37008806,0.392745403,0.312476042,0.33973841,0.257534059,0.355451955
0.4,3.212091267,4.64,0.011799,0.0137109,0.0123539,0.00831262,0.00528343,0.00403156,0.00406438,0.0043319,0.00403059,0.00310337,0.00287413,0.00195637,0.785019425,0.634729345,0.522325822,0.49990158,0.497757058,0.421774152,0.378262108,0.392768713,0.394151774,0.314718985,0.273651904,0.404491064
0.5,3.212091267,4.64,0.0180851,0.0194352,0.0161333,0.0117973,0.00753615,0.0045644,0.00458454,0.00494202,0.00466824,0.00391966,0.00423547,0.00280106,1.0898705,0.755428645,0.63973582,0.688409738,0.680973841,0.581170681,0.408044548,0.395224035,0.481331261,0.348075628,0.311797462,0.43957265
0.6,3.212091267,4.64,0.0222124,0.0229529,0.0194702,0.0140196,0.0094665,0.0057702,0.0050433,0.00498497,0.00494513,0.00470992,0.00541791,0.00385627,1.119461279,0.867189847,0.80010878,0.844465164,0.760745921,0.792103082,0.634475524,0.504832945,0.547679358,0.49028231,0.364778555,0.431745662
0.7,3.212091267,4.64,0.0277295,0.0260673,0.0223107,0.0152768,0.0104017,0.00686122,0.00602915,0.00527302,0.00483272,0.00560312,0.00552704,0.00371341,1.215949236,0.919391349,0.828484848,0.891385651,0.792387982,0.795257705,0.675552966,0.523664854,0.586620047,0.479406889,0.40000518,0.470805491
0.8,3.212091267,4.64,0.0334378,0.0328091,0.0245526,0.0161029,0.0108004,0.00737577,0.00666174,0.00646025,0.00549198,0.00614414,0.00563804,0.00374508,1.348715359,1.068448588,0.873146853,0.866902357,0.835905206,0.775003885,0.680598291,0.511983942,0.565830096,0.504763015,0.40045843,0.491528102
0.9,3.212091267,4.64,0.0484712,0.0458118,0.0300628,0.0177107,0.0112615,0.00762606,0.00709,0.00733644,0.00611617,0.00597323,0.00553826,0.00396045,1.501494431,1.22992748,0.903395493,0.912877493,0.845195545,0.784237244,0.705682466,0.556309246,0.550945351,0.534237244,0.427676768,0.500849521
0.91,3.212091267,4.64,0.050989,0.0483762,0.0309897,0.0177683,0.0113386,0.00768731,0.00716885,0.00738321,0.00616222,0.00593454,0.00554076,0.00396754,1.541533282,1.250577571,0.910999741,0.905871536,0.832473452,0.828212898,0.686599327,0.594623155,0.558267288,0.531497021,0.431522922,0.501393421
0.92,3.212091267,4.64,0.0546513,0.0513873,0.0315776,0.0178077,0.0114001,0.00773442,0.00723099,0.0074377,0.00620534,0.00590056,0.00552975,0.00398112,1.583333333,1.294856255,0.901911422,0.92035483,0.870642321,0.765806786,0.6804403,0.578570319,0.556860917,0.533139083,0.432444962,0.496876457
0.93,3.212091267,4.64,0.0635401,0.0575127,0.0317505,0.0178461,0.0114768,0.00780144,0.00730786,0.00746848,0.00624784,0.00585466,0.00553247,0.00403858,1.623517224,1.293667444,0.898707589,0.931036001,0.853063973,0.810562031,0.708549599,0.603988604,0.56003885,0.535861176,0.443840974,0.498451178
0.94,3.212091267,4.64,0.0911455,0.076236,0.0310371,0.0178292,0.0115407,0.00786341,0.00737889,0.00750665,0.00629037,0.00581377,0.00552002,0.00410184,1.49996374,1.29951308,0.91986014,0.92007511,0.85951826,0.788293188,0.662012432,0.561199171,0.552457912,0.541901062,0.443105413,0.49996115
0.1,3.293283594,8.845,0.0034529,0.00383039,0.0035888,0.00351078,0.00338428,0.00305215,0.00282219,0.00252797,0.00227047,0.0018689,0.00143041,0.000932479,0.068361046,0.073118363,0.078978762,0.081068894,0.084812225,0.090487697,0.098680135,0.104758353,0.115005957,0.122048174,0.125912717,0.145441854
0.2,3.293283594,8.845,0.00376473,0.00451914,0.0041248,0.0041825,0.00442696,0.00575953,0.00738211,0.00701468,0.00472984,0.00290262,0.00213668,0.00135165,0.144955711,0.156574463,0.133637918,0.122653458,0.136897954,0.130371406,0.153580938,0.157079254,0.183601399,0.188018648,0.18766071,0.228317275
0.3,3.293283594,8.845,0.0035913,0.00448446,0.00467276,0.0050567,0.00530666,0.00540625,0.00775958,0.0103626,0.00996772,0.00696815,0.00317469,0.00166396,0.271118881,0.259443149,0.238915566,0.181083916,0.210261849,0.225081067,0.234833981,0.254651904,0.24563222,0.223385133,0.246341621,0.304063714
0.4,3.293283594,8.845,0.0048123,0.00670279,0.00692073,0.00605059,0.00550551,0.00567993,0.0090809,0.0122035,0.0120532,0.0103949,0.00778749,0.00261109,0.351396011,0.367777778,0.323408443,0.284439264,0.34019425,0.383149443,0.298860399,0.314558405,0.260564621,0.286280756,0.277156177,0.309295519
0.5,3.293283594,8.845,0.00750475,0.00999729,0.00967132,0.00786247,0.0066182,0.00683897,0.0102015,0.0129924,0.0125192,0.0103981,0.00842714,0.00296361,0.441359751,0.451036001,0.453662264,0.377308987,0.36047915,0.39024346,0.279002849,0.330901321,0.332178192,0.308593629,0.295705776,0.336674437
0.6,3.293283594,8.845,0.0114218,0.0134023,0.0122309,0.00971154,0.00798202,0.00844957,0.0119591,0.0140928,0.0124172,0.00993956,0.00777163,0.00267288,0.522185962,0.526928257,0.536879047,0.401289821,0.392807563,0.378106708,0.321965812,0.385301735,0.359222999,0.321745662,0.316184926,0.345674696
0.7,3.293283594,8.845,0.0157826,0.0170724,0.0150074,0.0116953,0.0103297,0.0106975,0.0136336,0.0149099,0.0119342,0.00981726,0.00741569,0.00231542,0.625578866,0.598818959,0.576127946,0.442631443,0.380533541,0.358067858,0.395656566,0.416671847,0.369070189,0.347179487,0.321678322,0.351559182
0.8,3.293283594,8.845,0.0203426,0.0209177,0.0181161,0.0134612,0.0120511,0.0125882,0.015219,0.0155947,0.0113936,0.00976593,0.00727212,0.00221466,0.735278425,0.686376586,0.680717431,0.454592075,0.418865579,0.370984201,0.441108521,0.446516447,0.42988086,0.331341621,0.323587154,0.343993784
0.9,3.293283594,8.845,0.0251666,0.0263731,0.020653,0.0146825,0.0134394,0.0140374,0.0165301,0.016773,0.0122537,0.00982496,0.00738293,0.00231417,0.836718467,0.71967107,0.655174825,0.510888371,0.444089614,0.395371665,0.462012432,0.473742554,0.44988863,0.342921523,0.331502202,0.357806268
1,3.293283594,8.845,0.0320086,0.0333541,0.0236498,0.0160629,0.0145559,0.0151721,0.0175109,0.0180514,0.0145002,0.00993082,0.0076834,0.00258943,0.922419062,0.708855219,0.708539239,0.536021756,0.458495208,0.427946128,0.442274022,0.44954416,0.371701632,0.353333333,0.299243719,0.366837607
1.1,3.293283594,8.845,0.047533,0.0448945,0.0271895,0.0167443,0.0149854,0.0156246,0.0178133,0.0190247,0.0165542,0.010002,0.00777016,0.00293047,0.963074333,0.754744885,0.687803678,0.530714841,0.458026418,0.426348096,0.402794613,0.388816369,0.407345247,0.40040145,0.275659156,0.371600622
1.11,3.293283594,8.845,0.051717,0.047951,0.0279681,0.0166835,0.0149179,0.0155825,0.0177763,0.0191095,0.0166982,0.00999556,0.00775086,0.00296832,0.976081326,0.763074333,0.680714841,0.55962963,0.452253302,0.426122766,0.401357161,0.38044289,0.415954416,0.385281015,0.277466977,0.376205646
1.12,3.293283594,8.845,0.0683757,0.0600369,0.0306928,0.016595,0.0148426,0.0155311,0.0177318,0.0191844,0.016829,0.00998505,0.00772709,0.00300601,0.98023828,0.770574981,0.673649314,0.590554261,0.450686351,0.424685315,0.402667703,0.373219373,0.43004662,0.380800311,0.278686869,0.376125356
0.1,3.285139671,15.46,0.0035128,0.00401876,0.00373678,0.00343098,0.00316015,0.00289994,0.00271663,0.00248469,0.00227546,0.00187203,0.00141297,0.000918266,0.051882414,0.061615126,0.064537685,0.071067858,0.077912976,0.086937063,0.099864284,0.109268842,0.11390417,0.116228438,0.127992489,0.138960373
0.2,3.285139671,15.46,0.00407318,0.00512547,0.00488592,0.0045621,0.00441735,0.00411022,0.0045135,0.0042611,0.00338541,0.0026254,0.00197128,0.00126147,0.103545455,0.122816628,0.128565657,0.124281533,0.116478632,0.11493007,0.119563326,0.141473452,0.15145325,0.15621238,0.176683761,0.213355089
0.3,3.285139671,15.46,0.0055464,0.00775153,0.00769407,0.00766395,0.0074671,0.00619486,0.00665453,0.00680693,0.00509003,0.00321073,0.00226816,0.00142434,0.140939912,0.162098679,0.165530692,0.159363895,0.149005439,0.153351981,0.138204092,0.163362859,0.189377622,0.193716136,0.193758353,0.245752655
0.4,3.285139671,15.46,0.00845765,0.0124163,0.0130396,0.0134926,0.0128857,0.0104417,0.00876645,0.00816716,0.00665551,0.00380291,0.00211626,0.00134153,0.178235172,0.171285936,0.183936027,0.151828801,0.163317534,0.188513339,0.232555815,0.217152292,0.17902849,0.215346542,0.198701632,0.233703704
0.5,3.285139671,15.46,0.0079588,0.012176,0.0133771,0.0147201,0.0151875,0.0138909,0.0129504,0.0115967,0.00827072,0.00435,0.00237631,0.00132559,0.231221445,0.197835017,0.168890184,0.185901839,0.166080031,0.212790469,0.217842787,0.269432789,0.226745403,0.222033152,0.192049728,0.238609169
0.6,3.285139671,15.46,0.0072426,0.0114499,0.0130758,0.0147727,0.0153606,0.0143111,0.0144002,0.0133976,0.00969681,0.00453054,0.00228188,0.00135421,0.257146853,0.223026936,0.219075369,0.188990676,0.200772598,0.199411033,0.228845118,0.259243719,0.252243978,0.201224035,0.186857032,0.256208495
0.7,3.285139671,15.46,0.01195,0.0149131,0.0148775,0.0165692,0.0159844,0.0140094,0.0135185,0.0115939,0.0074186,0.00343428,0.00220145,0.00139898,0.314822585,0.239679099,0.215282569,0.227833722,0.248742554,0.240794613,0.229034447,0.260720021,0.2326892,0.199672365,0.186123543,0.271359751
0.8,3.285139671,15.46,0.0163676,0.0190787,0.0164913,0.0163593,0.0160942,0.014425,0.0140293,0.0117886,0.00723717,0.0033991,0.00215913,0.00138256,0.361994302,0.30958042,0.2598446,0.255185703,0.276938617,0.233120176,0.237878529,0.276469826,0.272924113,0.220101787,0.183114478,0.28004921
0.9,3.285139671,15.46,0.0190138,0.0217165,0.0187548,0.0169542,0.0166402,0.01557,0.0151405,0.0123298,0.00712056,0.00337612,0.00241814,0.00143921,0.38966589,0.331895882,0.282680653,0.282654753,0.297894328,0.246649832,0.265462315,0.282900803,0.29959596,0.255148407,0.202256928,0.311056721
1,3.285139671,15.46,0.0208601,0.0238127,0.0207634,0.018005,0.0181913,0.0176789,0.0175891,0.0149744,0.00939113,0.00372941,0.00258199,0.00149859,0.406648537,0.367922818,0.311719762,0.297270137,0.312675473,0.267094017,0.25766589,0.26041958,0.326928257,0.266609687,0.209100233,0.328982129
1.1,3.285139671,15.46,0.022402,0.0256679,0.0225938,0.0180263,0.0173813,0.0173862,0.0186901,0.0181367,0.0133433,0.00448568,0.00270884,0.00154946,0.420991971,0.399013209,0.338453768,0.297852888,0.304628335,0.288300958,0.266329966,0.245695675,0.30039368,0.254716654,0.218153328,0.308619529
1.2,3.285139671,15.46,0.0232244,0.02687,0.0240321,0.0188038,0.0168802,0.0164353,0.0186867,0.019844,0.0160851,0.00586243,0.00296911,0.00164481,0.419435379,0.405964776,0.371377881,0.325498575,0.288433048,0.277438487,0.266218596,0.253069412,0.274156954,0.256381766,0.230031857,0.307402227
1.3,3.285139671,15.46,0.0234059,0.0273801,0.0251953,0.0198832,0.0170526,0.0159155,0.0183462,0.0208254,0.0183689,0.00946674,0.00379889,0.001744,0.46950531,0.436216006,0.353835794,0.355231805,0.299481999,0.288386428,0.317441077,0.270510231,0.253106449,0.274990935,0.273804714,0.319279979
1.4,3.285139671,15.46,0.0230938,0.0271771,0.0259758,0.0220103,0.018428,0.0165898,0.0180573,0.0199174,0.0195784,0.0151196,0.00606353,0.00193616,0.504923595,0.459440559,0.378111888,0.35989122,0.334301994,0.327031857,0.344506605,0.287433307,0.293040663,0.287042217,0.284812225,0.316218596
1.41,3.285139671,15.46,0.0230868,0.0271723,0.0264149,0.0225674,0.0186562,0.0167285,0.018139,0.0198965,0.0196593,0.0155351,0.00645123,0.00198127,0.498510749,0.461398601,0.367573168,0.364791505,0.342183372,0.332271432,0.347018907,0.294814815,0.290722611,0.288272468,0.298510749,0.318233618
1.42,3.285139671,15.46,0.0230958,0.0271813,0.0275062,0.0238558,0.0194375,0.0170615,0.0182253,0.0198891,0.0196945,0.0157926,0.00698531,0.00205022,0.493493913,0.465462315,0.375400155,0.368818959,0.348339808,0.328396788,0.3496115,0.296371406,0.291367521,0.289150479,0.305296555,0.321108521
1.43,3.285139671,15.46,0.0230078,0.0274824,0.0283879,0.0250786,0.0204442,0.0176031,0.0182451,0.0198843,0.01971,0.0160333,0.00783529,0.00214201,0.526858327,0.465003885,0.383468013,0.372729863,0.35029526,0.331129241,0.352395752,0.294819995,0.284788915,0.292615903,0.302331002,0.323421393
1.44,3.285139671,15.46,0.0229901,0.0283211,0.0295357,0.0265934,0.0217488,0.0183361,0.01827,0.019812,0.0196444,0.01618,0.00861762,0.00223438,0.537459207,0.475855996,0.39043253,0.376500907,0.350846931,0.340795131,0.354335664,0.296140896,0.292838643,0.295887076,0.301092981,0.325832686
1.45,3.285139671,15.46,0.0229337,0.0301239,0.0336053,0.0321825,0.0265515,0.0207148,0.0184232,0.0197748,0.0196005,0.0163482,0.00939459,0.00234752,0.523809894,0.483066563,0.393817664,0.37968402,0.353506864,0.331872572,0.354623155,0.296513857,0.301719762,0.29951826,0.29957783,0.328692049
1.46,3.285139671,15.46,0.0230404,0.03122,0.0354653,0.03411,0.0279177,0.0213698,0.0184948,0.0196766,0.0194891,0.0164094,0.00995946,0.0024576,0.521305361,0.485125615,0.389471639,0.382051282,0.35997928,0.340556851,0.357521368,0.29968402,0.297552448,0.305275835,0.295293965,0.331383061
1.47,3.285139671,15.46,0.024897,0.038003,0.0440465,0.042361,0.0330883,0.023191,0.0190178,0.0195444,0.0193427,0.0164587,0.0104964,0.0025809,0.536765087,0.494014504,0.387529138,0.384415954,0.366327376,0.341225071,0.357026677,0.30038332,0.301533282,0.311722352,0.293825434,0.335014245
1.48,3.285139671,15.46,0.0249958,0.0378183,0.0437156,0.0418957,0.0327226,0.0229561,0.0189005,0.019413,0.0191861,0.0164839,0.0108708,0.00267376,0.554970215,0.501468531,0.406267806,0.387513598,0.371561772,0.334768195,0.355635846,0.298453768,0.304369334,0.315824916,0.294382284,0.336884227
1.49,3.285139671,15.46,0.0263598,0.0418152,0.0478998,0.0447643,0.0345269,0.023546,0.018808,0.019099,0.0188877,0.0164836,0.0113141,0.00282048,0.515143745,0.505397565,0.396166796,0.391095571,0.375830096,0.328337218,0.350608651,0.300678581,0.307679358,0.317384097,0.296449106,0.339318829
0.1,2.878222391,31.585,0.00421576,0.00470661,0.00383777,0.00326097,0.00289132,0.00256548,0.00230954,0.00213874,0.00204711,0.00173418,0.00132221,0.000858705,0.063635069,0.073818182,0.086709661,0.088337736,0.095705258,0.105028749,0.108477078,0.105325822,0.106121471,0.102380989,0.116814556,0.130249935
0.2,2.878222391,31.585,0.00564879,0.00781196,0.00703484,0.00569984,0.00454809,0.00355238,0.00367865,0.00351603,0.00320004,0.00253058,0.00186715,0.00119776,0.109170163,0.129053613,0.128176638,0.13616835,0.125351204,0.130574981,0.134003108,0.131193214,0.132642839,0.147110334,0.171764051,0.194233359
0.3,2.878222391,31.585,0.00567435,0.00789692,0.00822746,0.0080089,0.00744235,0.00745821,0.00738522,0.00692324,0.00526207,0.00331234,0.00224393,0.0014532,0.181741518,0.189089096,0.163487697,0.16629008,0.181837607,0.177956488,0.165540016,0.163552707,0.197702668,0.197561254,0.19561927,0.259096089
0.4,2.878222391,31.585,0.00599063,0.0087039,0.00892928,0.00914376,0.00937506,0.0099048,0.0112363,0.00946495,0.00652278,0.0036948,0.00237109,0.00149246,0.221788656,0.203831132,0.183398083,0.180010878,0.213450401,0.178491064,0.189030044,0.20678762,0.205890443,0.20498446,0.211379435,0.267425537
0.5,2.878222391,31.585,0.00732504,0.0112415,0.0118318,0.0115257,0.0109286,0.00943971,0.00953228,0.00853935,0.00654577,0.00371629,0.00221944,0.0014279,0.262794613,0.224958819,0.192975654,0.206826988,0.215029785,0.212638177,0.214794613,0.264519555,0.214527325,0.251959855,0.198662005,0.267420357
0.6,2.878222391,31.585,0.00899668,0.0133318,0.0143172,0.0132489,0.0116423,0.00937293,0.00864674,0.00757873,0.00571978,0.00350291,0.00235138,0.00150422,0.318987309,0.284097384,0.213772339,0.228235172,0.209882673,0.21857783,0.1927928,0.212925408,0.208426314,0.26994043,0.203546491,0.269422429
0.7,2.878222391,31.585,0.00983519,0.0142538,0.0154879,0.0157858,0.0136329,0.0104549,0.00928604,0.00829575,0.00640136,0.00384298,0.00263869,0.00162673,0.363682984,0.341287231,0.265185185,0.247221963,0.229053613,0.226508677,0.230445739,0.212202279,0.204775706,0.288003108,0.219262626,0.293910904
0.8,2.878222391,31.585,0.0102428,0.014985,0.0155705,0.0158781,0.0150788,0.0129141,0.0130982,0.0133622,0.0100949,0.00632952,0.00325151,0.00168871,0.367446257,0.335596996,0.341929552,0.264301994,0.264566175,0.29040145,0.25614763,0.229752137,0.246432271,0.240540275,0.240919451,0.305848226
0.9,2.878222391,31.585,0.0123563,0.0165579,0.0165359,0.0163986,0.015715,0.0175803,0.0220751,0.0228163,0.0164794,0.00908597,0.00488909,0.001896,0.395793836,0.33997669,0.363167573,0.306739187,0.287355607,0.313732194,0.302905983,0.282750583,0.278907019,0.294434084,0.258356125,0.317723388
1,2.878222391,31.585,0.0153826,0.0203257,0.0227807,0.0232768,0.0246007,0.0267555,0.0316755,0.033495,0.0264928,0.0147445,0.00722156,0.00273333,0.463496503,0.399049469,0.376254856,0.351240611,0.305659156,0.313952344,0.32965812,0.35030303,0.304566175,0.266260036,0.25833411,0.335418285
1.01,2.878222391,31.585,0.0157829,0.0206826,0.0208959,0.0211786,0.0221301,0.0242468,0.0290705,0.0291653,0.0230389,0.0148145,0.00760944,0.00279496,0.464268324,0.396811707,0.37978762,0.356104636,0.30979021,0.312602953,0.326156436,0.354573945,0.302460502,0.266412846,0.257208754,0.340694121
1.02,2.878222391,31.585,0.0162557,0.0216264,0.0236461,0.0228951,0.0230953,0.0248803,0.0300367,0.0318914,0.0249662,0.0154693,0.00775166,0.00283795,0.470582751,0.408186998,0.374913235,0.35998705,0.308811189,0.311572132,0.324581715,0.355718726,0.308207718,0.265501166,0.259222999,0.346638177
1.03,2.878222391,31.585,0.01666,0.0246981,0.0276332,0.0263777,0.02516,0.0262579,0.031089,0.0338685,0.0266462,0.0161074,0.00808876,0.00286418,0.49033411,0.408212898,0.376254856,0.362191142,0.318091168,0.316982647,0.323768454,0.357029267,0.314662005,0.268381248,0.282152292,0.35030821
1.04,2.878222391,31.585,0.0177518,0.0270818,0.0300737,0.0282679,0.0260504,0.0264316,0.0309323,0.0336927,0.0265342,0.0161268,0.00817648,0.00288347,0.48027195,0.40972028,0.376982647,0.367267547,0.312051282,0.323532764,0.325115255,0.359189329,0.313460243,0.281934732,0.283263403,0.351175861
1.05,2.878222391,31.585,0.0204801,0.0318178,0.0352363,0.0324285,0.0281017,0.0267714,0.0308065,0.0337678,0.0267267,0.0164652,0.00849753,0.00289007,0.49045066,0.403364413,0.377591298,0.374522145,0.316588967,0.31998446,1.376847967,0.360919451,0.312123802,0.272468272,0.273745144,0.354884745
0.1,3.183492127,53.09,0.00382709,0.00434696,0.0039357,0.00352498,0.00317113,0.00291372,0.00267561,0.00238444,0.00227853,0.00197213,0.00153817,0.00100228,0.075488992,0.105100751,0.100471639,0.104229474,0.126354312,0.13003885,0.112091168,0.109550117,0.124224553,0.128162911,0.136335664,0.160844082
0.2,3.183492127,53.09,0.0058501,0.00785284,0.00650449,0.00501803,0.00409343,0.00339819,0.00324231,0.00301285,0.00280002,0.00238555,0.00183804,0.00121285,0.147779591,0.204890184,0.191223517,0.184096607,0.166622378,0.192583269,0.185327635,0.150274799,0.158182077,0.153120953,0.168613572,0.244003885
0.3,3.183492127,53.09,0.00582909,0.00782669,0.0074872,0.00656355,0.00531019,0.00465878,0.00502769,0.00550064,0.0043276,0.00299174,0.00219706,0.00140131,0.223329707,0.213663818,0.24461927,0.228504792,0.200779591,0.201783476,0.189645688,0.186358197,0.184846931,0.177450142,0.200014245,0.243256928
0.4,3.183492127,53.09,0.00645398,0.00956153,0.00914243,0.00801459,0.00720077,0.00693495,0.00730822,0.00735635,0.00569469,0.00347412,0.00235953,0.00150657,0.268751619,0.264768195,0.27954157,0.287262367,0.231326599,0.220495985,0.233054649,0.215002849,0.217073556,0.215843823,0.209258482,0.271484071
0.5,3.183492127,53.09,0.00635531,0.0087644,0.00765016,0.00641697,0.00702613,0.00873094,0.0128601,0.0138136,0.0105732,0.00592272,0.00278757,0.0015551,0.353209013,0.303670034,0.295369075,0.307145817,0.280968661,0.266946387,0.249983942,0.25955193,0.272747993,0.236336959,0.229049728,0.291364931
0.6,3.183492127,53.09,0.00654267,0.00908804,0.00835149,0.00689146,0.00660764,0.00731941,0.0130737,0.017804,0.0167422,0.00956866,0.00450427,0.00229557,0.443053613,0.391973582,0.347498057,0.351473711,0.336620047,0.333535354,0.296736597,0.335685056,0.292279202,0.282760943,0.279463869,0.327270137
0.7,3.183492127,53.09,0.00682975,0.00949023,0.00893061,0.00884787,0.00896588,0.00937202,0.0121954,0.0178365,0.0174222,0.0117402,0.0048092,0.00185864,0.506752137,0.436503497,0.361958042,0.387319347,0.366635587,0.355863766,0.330852111,0.289062419,0.296073556,0.277355607,0.278756799,0.378181818
0.8,3.183492127,53.09,0.0102457,0.0137451,0.0120197,0.00920889,0.00785029,0.00827106,0.0129645,0.0184008,0.0170655,0.00989986,0.00423148,0.0017141,0.525534836,0.467518778,0.433167573,0.364436674,0.374094794,0.33036778,0.43045843,0.298155918,0.281802642,0.280543901,0.255003367,0.324105154
0.9,3.183492127,53.09,0.0157291,0.0193149,0.0167738,0.0126493,0.00971542,0.0093397,0.0134583,0.0178188,0.0157745,0.00824533,0.00372308,0.00159504,0.583913494,0.441147371,0.451445221,0.357034447,0.360595701,0.336443926,0.304630925,0.268927739,0.278137788,0.273177933,0.248316239,0.332061642
1,3.183492127,53.09,0.0203723,0.0237291,0.020248,0.014647,0.0102154,0.0105251,0.0163858,0.0204847,0.0161101,0.00758339,0.00345319,0.00163927,0.681385651,0.494439264,0.448961409,0.422398342,0.355661746,0.364926185,0.31950272,0.260802901,0.286060606,0.305876716,0.250152292,0.337816628
1.1,3.183492127,53.09,0.0317943,0.0381956,0.032973,0.0229073,0.0163833,0.0162329,0.021937,0.0252635,0.0184821,0.00752541,0.00339405,0.001769,0.680846931,0.521639472,0.538673919,0.424768195,0.42961668,0.408961409,0.374076664,0.294061124,0.301649832,0.363866874,0.252949495,0.346627817
0.1,2.718268316,70.5,0.00354579,0.00418828,0.00384408,0.00335135,0.00296327,0.00291387,0.00308542,0.00298213,0.00274425,0.00231171,0.0018068,0.00118181,0.074846672,0.101687128,0.103308728,0.095804973,0.135102823,0.160256669,0.156811189,0.130279461,0.130042217,0.137332556,0.161420875,0.197611759
0.2,2.718268316,70.5,0.0060387,0.00911527,0.00896384,0.00651043,0.0041274,0.00329031,0.00330285,0.00340549,0.00308947,0.00262099,0.00206962,0.00130873,0.172847449,0.203376327,0.198058793,0.179135198,0.179514375,0.173504015,0.205714582,0.215285159,0.162288785,0.157285159,0.192770008,0.25331339
0.3,2.718268316,70.5,0.00895538,0.0127767,0.0121614,0.00990396,0.00705155,0.00464394,0.00475175,0.00520038,0.00422988,0.0036945,0.00274626,0.0016044,0.251312613,0.276829837,0.281714582,0.232990676,0.227120176,0.234386169,0.241598809,0.226587672,0.193032634,0.175645947,0.224892256,0.283162393
0.4,2.718268316,70.5,0.0103027,0.0139776,0.0136682,0.0111599,0.00839168,0.00595348,0.00578662,0.00672236,0.0050073,0.004576,0.00332558,0.00179564,0.328521109,0.285498575,0.301976172,0.266511267,0.273152033,0.2698446,0.277026677,0.303993784,0.278515929,0.200851593,0.263667444,0.307723388
0.5,2.718268316,70.5,0.0116577,0.0151011,0.0135261,0.0109229,0.00872774,0.00655334,0.00677287,0.00759657,0.0074314,0.00652604,0.00570068,0.00259281,0.420893551,0.357728568,0.301859622,0.27977208,0.26039886,0.278907019,0.312217042,0.30974877,0.283708884,0.231380989,0.290712251,0.372747993
0.6,2.718268316,70.5,0.0153991,0.0187394,0.0175075,0.0134422,0.0083309,0.00615665,0.00763298,0.00837257,0.0085058,0.00942405,0.00783614,0.00449204,0.469461279,0.437078477,0.349443149,0.333395493,0.321463351,0.301137011,0.373356643,0.366635587,0.328469308,0.276146076,0.323786584,0.412066822
